kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_per_fused_add_div_max_mul_1,"{'x': 1, 'r0_': 128}",18.521,18.44,1.0044,R0_BLOCK=dyn num_warps=1,R0_BLOCK=dyn waves_per_eu=2 num_warps=2,yes
triton_poi_fused_add_0,{'x': 262144},18.880000000000003,18.8,1.0043,XBLOCK=1024 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_add_relu_0,{'x': 65536},18.881,18.801,1.0043,XBLOCK=1024 num_warps=4,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 67108864},103.562,103.122,1.0043,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=4,no
triton_poi_fused_add_relu_0,{'x': 4096},18.84,18.761,1.0042,XBLOCK=256 num_warps=4,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_leaky_relu_0,{'x': 131072},19.0,18.919999999999998,1.0042,XBLOCK=512 num_warps=4,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_mul_relu_0,{'x': 131072},19.041,18.961,1.0042,XBLOCK=1024 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_red_fused_add_div_max_mul_0,"{'x': 8, 'r0_': 8192}",18.919999999999998,18.84,1.0042,R0_BLOCK=4096 num_warps=8,R0_BLOCK=4096 num_warps=8,no
triton_poi_fused_relu_sigmoid_0,{'x': 16777216},34.321,34.24,1.0024,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=2,yes
triton_red_fused_mean_std_1,"{'x': 2048, 'r0_': 8192}",33.321000000000005,33.241,1.0024,XBLOCK=2 R0_BLOCK=4096 num_warps=4,R0_BLOCK=8192 num_warps=4,yes
triton_per_fused_exp_sub_sum_3,"{'x': 1, 'r0_': 128}",18.56,18.521,1.0021,R0_BLOCK=dyn waves_per_eu=2 num_warps=1,R0_BLOCK=dyn num_warps=1,yes
triton_poi_fused_add_0,{'x': 2097152},19.321,19.279999999999998,1.0021,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_add_0,{'x': 65536},18.721,18.681,1.0021,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 262144},18.921,18.881,1.0021,XBLOCK=1024 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 1048576},19.040000000000003,19.001,1.0021,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=4,yes
triton_poi_fused_mul_0,{'x': 4194304},23.081,23.041,1.0017,XBLOCK=1024 num_warps=4,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_add_div_mean_std_sub_4,{'x': 16777216},55.121,55.041,1.0015,XBLOCK=2048 num_warps=8,XBLOCK=2048 num_warps=8,no
triton_poi_fused_silu_0,{'x': 67108864},104.203,104.04299999999999,1.0015,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=2,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 8192, 'x': 2048}",39.521,39.481,1.001,XBLOCK=64 YBLOCK=64 num_warps=4,XBLOCK=64 YBLOCK=64 num_warps=4,no
triton_poi_fused_add_div_mean_std_sub_3,{'x': 16777216},54.882,54.842,1.0007,XBLOCK=2048 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_0,{'x': 1048576},19.081,19.08,1.0001,XBLOCK=1024 num_warps=8,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 262144},22.16,22.16,1.0,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_add_div_mean_std_sub_3,{'x': 1048576},22.801,22.8,1.0,XBLOCK=2048 num_warps=4,XBLOCK=2048 num_warps=4,no
triton_poi_fused_add_relu_0,{'x': 1048576},19.2,19.2,1.0,XBLOCK=1024 num_warps=8,XBLOCK=1024 num_warps=8,no
triton_poi_fused_gelu_0,{'x': 4194304},21.680999999999997,21.680999999999997,1.0,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 128, 'r0_': 8192}",31.801000000000002,31.801000000000002,1.0,R0_BLOCK=8192 waves_per_eu=2 num_warps=8,R0_BLOCK=8192 waves_per_eu=2 num_warps=8,no
triton_per_fused_std_3,"{'x': 1, 'r0_': 512}",18.52,18.521,0.9999,R0_BLOCK=dyn waves_per_eu=2 num_warps=2,R0_BLOCK=dyn num_warps=2,yes
triton_poi_fused_mul_relu_0,{'x': 1048576},19.12,19.121,0.9999,XBLOCK=512 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_mul_0,{'x': 67108864},150.244,150.284,0.9997,XBLOCK=1024 num_warps=8,XBLOCK=1024 num_warps=8,no
triton_poi_fused_add_0,{'x': 67108864},148.644,148.884,0.9984,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
