kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 1048576},11.641,10.28,1.1324,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 32, 'r0_': 8192}",8.04,7.12,1.1292,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 2097152},7.88,7.041,1.1192,XBLOCK=512 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 1024, 'x': 1024}",7.48,6.72,1.1131,XBLOCK=256 YBLOCK=16 num_warps=4,XBLOCK=32 YBLOCK=32 num_warps=4,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 8192, 'x': 8192}",219.806,197.885,1.1108,XBLOCK=32 YBLOCK=512 num_warps=4,XBLOCK=128 YBLOCK=128 num_warps=8,yes
triton_red_fused_std_3,"{'x': 512, 'r0_': 8192}",8.92,8.04,1.1095,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=8192 num_warps=4,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 65536},9.92,8.96,1.1071,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=256 num_warps=1,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 262144},10.641,9.64,1.1038,XBLOCK=512 num_warps=4,XBLOCK=64 num_warps=1,yes
triton_per_fused_std_3,"{'x': 1, 'r0_': 512}",7.12,6.481,1.0986,XBLOCK=1 num_warps=2,XBLOCK=1 num_warps=4,yes
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 1048576},8.2,7.48,1.0963,XBLOCK=512 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_poi_fused_silu_0,{'x': 4194304},8.481,7.76,1.0929,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=4,yes
triton_red_fused_mean_std_1,"{'x': 1024, 'r0_': 8192}",13.88,12.72,1.0912,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=2048 num_warps=4,yes
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 4194304},22.08,20.24,1.0909,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_mul_relu_0,{'x': 131072},6.72,6.24,1.0769,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=512 num_warps=2,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 32768},9.96,9.28,1.0733,XBLOCK=256 num_warps=1,XBLOCK=1024 num_warps=1,yes
triton_poi_fused_add_gelu_mul_0,{'x': 4096},6.52,6.08,1.0724,XBLOCK=256 num_warps=1,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 4194304},15.44,14.401,1.0721,XBLOCK=1024 num_warps=4,XBLOCK=128 num_warps=1,yes
triton_poi_fused_add_relu_0,{'x': 16384},6.56,6.12,1.0719,XBLOCK=4096 num_warps=4,XBLOCK=4096 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 16384},6.56,6.12,1.0719,XBLOCK=128 num_warps=2,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 131072},6.6,6.16,1.0714,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=1,yes
triton_poi_fused_tanh_0,{'x': 65536},6.6,6.161,1.0713,XBLOCK=512 num_warps=2,XBLOCK=512 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 512},6.64,6.2,1.071,XBLOCK=256 num_warps=1,XBLOCK=512 num_warps=1,yes
triton_poi_fused_gelu_0,{'x': 131072},6.76,6.32,1.0696,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=128 num_warps=2,yes
triton_poi_fused_add_relu_0,{'x': 512},6.52,6.12,1.0654,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=2,yes
triton_poi_fused_mul_relu_0,{'x': 4096},6.52,6.12,1.0654,XBLOCK=256 num_warps=1,XBLOCK=2048 num_warps=2,yes
triton_poi_fused_silu_0,{'x': 4096},6.52,6.12,1.0654,XBLOCK=256 num_warps=1,XBLOCK=512 num_warps=2,yes
triton_poi_fused_leaky_relu_0,{'x': 131072},6.64,6.24,1.0641,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_mul_0,{'x': 32768},6.64,6.24,1.0641,XBLOCK=4096 num_warps=4,XBLOCK=4096 num_warps=4,no
triton_red_fused_mean_std_1,"{'x': 512, 'r0_': 8192}",9.36,8.8,1.0636,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=2 R0_BLOCK=4096 num_warps=4,yes
triton_poi_fused_silu_0,{'x': 131072},6.761,6.36,1.0631,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=2,yes
triton_poi_fused_add_gelu_mul_0,{'x': 32768},6.881,6.48,1.0619,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=1,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 4096, 'x': 4096}",43.641,41.121,1.0613,XBLOCK=128 YBLOCK=32 num_warps=4,XBLOCK=64 YBLOCK=64 num_warps=8,yes
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 16384}",7.801,7.361,1.0598,XBLOCK=64 YBLOCK=32 num_warps=4,XBLOCK=32 YBLOCK=64 num_warps=4,yes
triton_red_fused_std_3,"{'x': 128, 'r0_': 8192}",7.88,7.441,1.059,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 4096},6.48,6.12,1.0588,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 4096},6.52,6.16,1.0584,XBLOCK=128 num_warps=2,XBLOCK=1024 num_warps=1,yes
triton_poi_fused_add_gelu_mul_0,{'x': 512},6.64,6.28,1.0573,XBLOCK=512 waves_per_eu=2 num_warps=2,XBLOCK=256 num_warps=4,yes
triton_poi_fused_relu_sigmoid_0,{'x': 262144},6.64,6.28,1.0573,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=128 num_warps=1,yes
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 512, 'r0_': 8192}",10.48,9.92,1.0565,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=8192 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 1048576},6.84,6.48,1.0556,XBLOCK=512 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_poi_fused_relu_sigmoid_0,{'x': 2097152},7.041,6.68,1.054,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 4096},6.44,6.12,1.0523,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_per_fused_std_2,"{'x': 1, 'r0_': 128}",6.52,6.2,1.0516,XBLOCK=1 num_warps=1,XBLOCK=1 num_warps=2,yes
triton_per_fused_mean_2,"{'x': 1, 'r0_': 512}",6.56,6.241,1.0511,XBLOCK=1 num_warps=2,XBLOCK=1 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 32768},6.601,6.28,1.0511,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=1,yes
triton_poi_fused_add_0,{'x': 4194304},9.96,9.481,1.0505,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=4096 num_warps=2,yes
triton_poi_fused_tanh_0,{'x': 262144},6.68,6.36,1.0503,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=128 num_warps=2,yes
triton_poi_fused_add_0,{'x': 1048576},6.881,6.56,1.0489,XBLOCK=1024 num_warps=4,XBLOCK=256 num_warps=2,yes
triton_poi_fused_add_gelu_mul_0,{'x': 8388608},22.84,21.801,1.0477,XBLOCK=1024 num_warps=4,XBLOCK=128 num_warps=1,yes
triton_poi_fused_add_relu_0,{'x': 32768},6.52,6.24,1.0449,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=1,yes
triton_poi_fused_silu_0,{'x': 65536},6.52,6.24,1.0449,XBLOCK=512 num_warps=2,XBLOCK=256 num_warps=2,yes
triton_poi_fused_gelu_0,{'x': 16384},6.561,6.28,1.0447,XBLOCK=128 num_warps=2,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_relu_sigmoid_0,{'x': 4096},6.56,6.28,1.0446,XBLOCK=4096 waves_per_eu=2 num_warps=4,XBLOCK=256 num_warps=2,yes
triton_poi_fused_mul_relu_0,{'x': 32768},6.6,6.32,1.0443,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 65536},6.64,6.36,1.044,XBLOCK=4096 num_warps=4,XBLOCK=64 num_warps=1,yes
triton_poi_fused_add_relu_0,{'x': 262144},6.64,6.36,1.044,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_mul_relu_0,{'x': 262144},6.64,6.36,1.044,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 16384},6.68,6.4,1.0437,XBLOCK=4096 num_warps=4,XBLOCK=4096 num_warps=4,no
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 4194304},14.36,13.76,1.0436,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=4,yes
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 4194304},23.32,22.36,1.0429,XBLOCK=4096 num_warps=4,XBLOCK=128 num_warps=2,yes
triton_red_fused_std_3,"{'x': 32, 'r0_': 8192}",6.841,6.56,1.0428,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=4096 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 2097152},7.0,6.72,1.0417,XBLOCK=512 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_poi_fused_silu_0,{'x': 2097152},7.04,6.76,1.0414,XBLOCK=512 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_poi_fused_tanh_0,{'x': 2097152},7.12,6.84,1.0409,XBLOCK=512 num_warps=4,XBLOCK=128 num_warps=1,yes
triton_poi_fused_add_0,{'x': 32768},6.401,6.16,1.0391,XBLOCK=4096 num_warps=4,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_relu_sigmoid_0,{'x': 32768},6.44,6.2,1.0387,XBLOCK=256 num_warps=1,XBLOCK=512 num_warps=2,yes
triton_poi_fused_leaky_relu_0,{'x': 32768},6.56,6.32,1.038,XBLOCK=256 num_warps=1,XBLOCK=64 num_warps=1,yes
triton_poi_fused_mul_relu_0,{'x': 16384},6.64,6.4,1.0375,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 16384},6.64,6.4,1.0375,XBLOCK=256 num_warps=1,XBLOCK=256 num_warps=1,no
triton_red_fused_add_div_max_mul_0,"{'x': 4, 'r0_': 8192}",6.68,6.44,1.0373,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 131072},6.68,6.441,1.0371,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=2,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 2048, 'x': 2048}",13.56,13.081,1.0366,XBLOCK=64 YBLOCK=64 num_warps=4,XBLOCK=64 YBLOCK=16 num_warps=4,yes
triton_poi_fused_add_gelu_mul_0,{'x': 16384},6.8,6.561,1.0364,XBLOCK=128 num_warps=2,XBLOCK=2048 num_warps=2,yes
triton_poi_fused_mul_0,{'x': 2097152},6.88,6.64,1.0361,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_tanh_0,{'x': 1048576},6.88,6.64,1.0361,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=1,yes
triton_poi_fused_mul_0,{'x': 16777216},30.001,29.0,1.0345,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_add_relu_0,{'x': 4194304},9.8,9.48,1.0338,XBLOCK=4096 num_warps=4,XBLOCK=4096 num_warps=4,no
triton_poi_fused_tanh_0,{'x': 4194304},8.6,8.32,1.0337,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 8192, 'x': 2048}",26.08,25.24,1.0333,XBLOCK=64 YBLOCK=64 num_warps=4,XBLOCK=128 YBLOCK=64 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 4096},6.36,6.16,1.0325,XBLOCK=128 num_warps=2,XBLOCK=128 num_warps=2,no
triton_poi_fused_silu_0,{'x': 512},6.4,6.2,1.0323,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=1,yes
triton_poi_fused_gelu_0,{'x': 4096},6.521,6.32,1.0318,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=1,yes
triton_per_fused_mean_1,"{'x': 1, 'r0_': 128}",6.48,6.281,1.0317,XBLOCK=1 num_warps=1,XBLOCK=1 waves_per_eu=2 num_warps=2,yes
triton_poi_fused_tanh_0,{'x': 32768},6.48,6.281,1.0317,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=2,yes
triton_poi_fused_add_0,{'x': 131072},6.56,6.36,1.0314,XBLOCK=1024 num_warps=4,XBLOCK=64 num_warps=1,yes
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 32768},6.6,6.4,1.0312,XBLOCK=256 num_warps=1,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 65536},6.6,6.401,1.0311,XBLOCK=4096 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_red_fused_var_5,"{'x': 4, 'r0_': 8192}",6.681,6.48,1.031,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=4096 num_warps=4,yes
triton_poi_fused_mul_0,{'x': 1048576},6.76,6.56,1.0305,XBLOCK=512 num_warps=4,XBLOCK=128 num_warps=1,yes
triton_poi_fused_silu_0,{'x': 1048576},6.76,6.56,1.0305,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=8,yes
triton_red_fused_std_3,"{'x': 4, 'r0_': 8192}",7.001,6.8,1.0296,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_add_div_mean_std_sub_4,{'x': 4194304},14.2,13.801,1.0289,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=1,yes
triton_poi_fused_gelu_0,{'x': 16777216},22.76,22.121,1.0289,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=4,yes
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 512, 'r0_': 8192}",25.401,24.76,1.0259,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=1024 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 65536},6.4,6.24,1.0256,XBLOCK=256 num_warps=4,XBLOCK=512 num_warps=2,yes
triton_poi_fused_gelu_0,{'x': 65536},6.48,6.321,1.0252,XBLOCK=512 num_warps=2,XBLOCK=256 num_warps=1,yes
triton_poi_fused_leaky_relu_0,{'x': 512},6.52,6.36,1.0252,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=1,yes
triton_poi_fused_mul_0,{'x': 65536},6.641,6.48,1.0248,XBLOCK=256 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 128, 'r0_': 8192}",8.44,8.24,1.0243,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=2048 num_warps=8,no
triton_poi_fused_add_relu_0,{'x': 1048576},6.76,6.6,1.0242,XBLOCK=512 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_poi_fused_mul_relu_0,{'x': 1048576},6.76,6.601,1.0241,XBLOCK=1024 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_div_mean_mul_sqrt_sub_var_6,{'x': 1048576},10.44,10.2,1.0235,XBLOCK=4096 num_warps=4,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_add_0,{'x': 2097152},7.0,6.84,1.0234,XBLOCK=512 num_warps=4,XBLOCK=128 num_warps=2,yes
triton_poi_fused_gelu_0,{'x': 2097152},7.08,6.92,1.0231,XBLOCK=512 num_warps=4,XBLOCK=256 num_warps=1,yes
triton_poi_fused_add_0,{'x': 67108864},137.124,134.043,1.023,XBLOCK=512 num_warps=4,XBLOCK=256 num_warps=2,yes
triton_poi_fused_add_relu_0,{'x': 16777216},30.241,29.561,1.023,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=4,yes
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 128, 'r0_': 8192}",11.001,10.76,1.0224,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8,yes
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 2048, 'r0_': 8192}",78.203,76.522,1.022,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=2 R0_BLOCK=1024 num_warps=4,yes
triton_poi_fused_add_mul_permute_0,"{'y': 256, 'x': 65536}",41.041,40.161,1.0219,XBLOCK=32 YBLOCK=32 num_warps=4,XBLOCK=64 YBLOCK=32 num_warps=8,yes
triton_red_fused_var_5,"{'x': 128, 'r0_': 8192}",7.72,7.56,1.0212,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=4096 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 8388608},11.76,11.52,1.0208,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=4,no
triton_poi_fused_mul_0,{'x': 67108864},136.244,133.483,1.0207,XBLOCK=512 num_warps=4,XBLOCK=128 num_warps=1,yes
triton_poi_fused_add_relu_0,{'x': 67108864},136.884,134.123,1.0206,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=1,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 4194304},14.16,13.88,1.0202,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=2,yes
triton_poi_fused_relu_sigmoid_0,{'x': 4194304},8.28,8.12,1.0197,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=4,no
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 32, 'r0_': 8192}",10.36,10.161,1.0196,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_add_0,{'x': 16384},6.321,6.201,1.0194,XBLOCK=256 num_warps=1,XBLOCK=256 num_warps=2,yes
triton_poi_fused_add_gelu_mul_0,{'x': 16777216},57.361,56.282,1.0192,XBLOCK=512 num_warps=4,XBLOCK=256 num_warps=2,yes
triton_poi_fused_gelu_0,{'x': 8388608},12.72,12.48,1.0192,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=2,yes
triton_poi_fused_mul_0,{'x': 262144},6.4,6.28,1.0191,XBLOCK=1024 num_warps=4,XBLOCK=2048 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 512},6.44,6.32,1.019,XBLOCK=256 num_warps=1,XBLOCK=512 num_warps=1,yes
triton_per_fused_var_5,"{'x': 1, 'r0_': 128}",6.601,6.48,1.0187,XBLOCK=1 num_warps=2,XBLOCK=1 waves_per_eu=2 num_warps=2,yes
triton_poi_fused_add_0,{'x': 262144},6.521,6.401,1.0187,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=2,yes
triton_poi_fused_mul_0,{'x': 131072},6.52,6.4,1.0187,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=128 num_warps=1,yes
triton_per_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 1, 'r0_': 128}",6.6,6.48,1.0185,XBLOCK=1 num_warps=1,XBLOCK=1 waves_per_eu=2 num_warps=1,yes
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 16384}",22.28,21.88,1.0183,XBLOCK=32 YBLOCK=32 num_warps=4,XBLOCK=128 YBLOCK=128 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 262144},6.68,6.56,1.0183,XBLOCK=4096 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 262144},6.8,6.68,1.018,XBLOCK=512 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 262144},9.28,9.121,1.0174,XBLOCK=1024 num_warps=4,XBLOCK=256 num_warps=2,yes
triton_poi_fused_mul_relu_0,{'x': 2097152},7.04,6.92,1.0173,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=2,yes
triton_poi_fused_tanh_0,{'x': 8388608},12.16,11.96,1.0167,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=1,yes
triton_poi_fused_add_relu_0,{'x': 8388608},14.92,14.68,1.0163,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 4194304},7.84,7.72,1.0155,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 67108864},224.366,221.086,1.0148,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_red_fused_add_div_mean_mul_var_4,"{'x': 128, 'r0_': 8192}",8.8,8.68,1.0138,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=8,yes
