kernel_name,size_hints,fastest_us,config
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 1048576},22.521,XBLOCK=128 num_warps=2
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 262144},18.72,XBLOCK=64 num_warps=1
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 32768},19.761,XBLOCK=64 num_warps=1
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 4194304},35.001,XBLOCK=128 num_warps=2
triton_poi_fused_add_0,{'x': 1048576},18.88,XBLOCK=256 num_warps=2
triton_poi_fused_add_0,{'x': 131072},18.561,XBLOCK=4096 num_warps=2
triton_poi_fused_add_0,{'x': 16384},18.52,XBLOCK=256 num_warps=1
triton_poi_fused_add_0,{'x': 16777216},42.441,XBLOCK=256 num_warps=2
triton_poi_fused_add_0,{'x': 2097152},19.201,XBLOCK=128 num_warps=2
triton_poi_fused_add_0,{'x': 262144},18.441,XBLOCK=4096 num_warps=2
triton_poi_fused_add_0,{'x': 32768},18.6,XBLOCK=2048 num_warps=8
triton_poi_fused_add_0,{'x': 4096},18.401,XBLOCK=256 num_warps=4
triton_poi_fused_add_0,{'x': 4194304},22.161,XBLOCK=2048 num_warps=1
triton_poi_fused_add_0,{'x': 512},18.36,XBLOCK=512 num_warps=4
triton_poi_fused_add_0,{'x': 65536},18.68,XBLOCK=1024 num_warps=2
triton_poi_fused_add_0,{'x': 67108864},145.324,XBLOCK=128 num_warps=1
triton_poi_fused_add_0,{'x': 8388608},27.4,XBLOCK=2048 num_warps=4
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 1048576},23.76,XBLOCK=512 num_warps=4
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 262144},22.0,XBLOCK=512 num_warps=2
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 32768},21.84,XBLOCK=2048 num_warps=4
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 4194304},27.841,XBLOCK=2048 num_warps=1
triton_poi_fused_add_div_mean_mul_sqrt_sub_var_6,{'x': 1048576},22.721,XBLOCK=2048 num_warps=4
triton_poi_fused_add_div_mean_mul_sqrt_sub_var_6,{'x': 65536},22.281,XBLOCK=512 num_warps=4
triton_poi_fused_add_div_mean_std_sub_3,{'x': 1048576},22.801,XBLOCK=2048 num_warps=4
triton_poi_fused_add_div_mean_std_sub_3,{'x': 16777216},54.601,XBLOCK=1024 num_warps=2
triton_poi_fused_add_div_mean_std_sub_3,{'x': 262144},22.401,XBLOCK=256 num_warps=1
triton_poi_fused_add_div_mean_std_sub_4,{'x': 16777216},55.121,XBLOCK=2048 num_warps=8
triton_poi_fused_add_div_mean_std_sub_4,{'x': 4194304},27.881,XBLOCK=2048 num_warps=8
triton_poi_fused_add_div_mean_std_sub_4,{'x': 8388608},24.92,XBLOCK=1024 num_warps=4
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 1048576},24.641,XBLOCK=512 num_warps=2
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 2097152},19.441,XBLOCK=512 num_warps=8
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 4194304},37.761,XBLOCK=256 num_warps=2
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 65536},23.081,XBLOCK=512 num_warps=4
triton_poi_fused_add_gelu_mul_0,{'x': 1048576},18.92,XBLOCK=512 num_warps=1
triton_poi_fused_add_gelu_mul_0,{'x': 131072},18.881,XBLOCK=512 num_warps=1
triton_poi_fused_add_gelu_mul_0,{'x': 16384},18.681,XBLOCK=1024 num_warps=8
triton_poi_fused_add_gelu_mul_0,{'x': 16777216},69.441,XBLOCK=256 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 2097152},19.16,XBLOCK=256 num_warps=4
triton_poi_fused_add_gelu_mul_0,{'x': 262144},18.44,XBLOCK=512 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 32768},18.44,XBLOCK=512 num_warps=4
triton_poi_fused_add_gelu_mul_0,{'x': 4096},18.64,XBLOCK=512 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 4194304},27.281,XBLOCK=128 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 512},18.441,XBLOCK=512 num_warps=8
triton_poi_fused_add_gelu_mul_0,{'x': 65536},18.4,XBLOCK=256 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 67108864},233.526,XBLOCK=1024 num_warps=8
triton_poi_fused_add_gelu_mul_0,{'x': 8388608},35.121,XBLOCK=256 num_warps=2
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 1024}",19.161,XBLOCK=8 YBLOCK=32 num_warps=4
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 16384}",20.24,XBLOCK=64 YBLOCK=32 num_warps=8
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 4096}",19.081,XBLOCK=16 YBLOCK=64 num_warps=4
triton_poi_fused_add_mul_permute_0,"{'y': 16, 'x': 256}",19.321,XBLOCK=16 YBLOCK=4 num_warps=1
triton_poi_fused_add_mul_permute_0,"{'y': 256, 'x': 4096}",19.721,XBLOCK=256 YBLOCK=8 num_warps=8
triton_poi_fused_add_mul_permute_0,"{'y': 256, 'x': 65536}",54.481,XBLOCK=64 YBLOCK=32 num_warps=4
triton_poi_fused_add_mul_permute_0,"{'y': 32, 'x': 1024}",19.4,XBLOCK=64 YBLOCK=8 num_warps=8
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 16384}",35.361,XBLOCK=64 YBLOCK=64 num_warps=2
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 2048}",19.48,XBLOCK=32 YBLOCK=128 num_warps=8
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 4096}",20.04,XBLOCK=64 YBLOCK=32 num_warps=4
triton_poi_fused_add_mul_permute_0,"{'y': 64, 'x': 1024}",18.56,XBLOCK=64 YBLOCK=4 num_warps=4
triton_poi_fused_add_mul_permute_0,"{'y': 64, 'x': 4096}",19.36,XBLOCK=512 YBLOCK=8 num_warps=8
triton_poi_fused_add_mul_transpose_0,"{'y': 1024, 'x': 1024}",19.281,XBLOCK=8 YBLOCK=128 num_warps=4
triton_poi_fused_add_mul_transpose_0,"{'y': 128, 'x': 128}",19.12,XBLOCK=32 YBLOCK=128 num_warps=2
triton_poi_fused_add_mul_transpose_0,"{'y': 2048, 'x': 2048}",26.401,XBLOCK=64 YBLOCK=8 num_warps=4
triton_poi_fused_add_mul_transpose_0,"{'y': 4096, 'x': 4096}",57.121,XBLOCK=256 YBLOCK=16 num_warps=8
triton_poi_fused_add_mul_transpose_0,"{'y': 512, 'x': 512}",18.76,XBLOCK=8 YBLOCK=64 num_warps=8
triton_poi_fused_add_mul_transpose_0,"{'y': 8192, 'x': 2048}",38.561,XBLOCK=128 YBLOCK=64 num_warps=4
triton_poi_fused_add_mul_transpose_0,"{'y': 8192, 'x': 8192}",229.566,XBLOCK=128 YBLOCK=128 num_warps=8
triton_poi_fused_add_relu_0,{'x': 1048576},18.92,XBLOCK=2048 num_warps=1
triton_poi_fused_add_relu_0,{'x': 131072},18.361,XBLOCK=1024 num_warps=1
triton_poi_fused_add_relu_0,{'x': 16384},18.52,XBLOCK=4096 num_warps=2
triton_poi_fused_add_relu_0,{'x': 16777216},42.361,XBLOCK=256 num_warps=2
triton_poi_fused_add_relu_0,{'x': 2097152},19.201,XBLOCK=256 num_warps=4
triton_poi_fused_add_relu_0,{'x': 262144},18.72,XBLOCK=4096 num_warps=8
triton_poi_fused_add_relu_0,{'x': 32768},18.52,XBLOCK=256 num_warps=2
triton_poi_fused_add_relu_0,{'x': 4096},18.601,XBLOCK=2048 num_warps=8
triton_poi_fused_add_relu_0,{'x': 4194304},21.881,XBLOCK=2048 num_warps=1
triton_poi_fused_add_relu_0,{'x': 512},18.52,XBLOCK=512 num_warps=2
triton_poi_fused_add_relu_0,{'x': 65536},18.441,XBLOCK=64 num_warps=1
triton_poi_fused_add_relu_0,{'x': 67108864},147.324,XBLOCK=128 num_warps=1
triton_poi_fused_add_relu_0,{'x': 8388608},27.201,XBLOCK=256 num_warps=2
triton_poi_fused_gelu_0,{'x': 1048576},18.761,XBLOCK=256 num_warps=4
triton_poi_fused_gelu_0,{'x': 131072},18.48,XBLOCK=1024 num_warps=4
triton_poi_fused_gelu_0,{'x': 16384},18.361,XBLOCK=512 num_warps=8
triton_poi_fused_gelu_0,{'x': 16777216},34.801,XBLOCK=256 num_warps=1
triton_poi_fused_gelu_0,{'x': 2097152},18.961,XBLOCK=1024 num_warps=8
triton_poi_fused_gelu_0,{'x': 262144},18.201,XBLOCK=512 num_warps=2
triton_poi_fused_gelu_0,{'x': 32768},18.36,XBLOCK=512 num_warps=2
triton_poi_fused_gelu_0,{'x': 4096},18.32,XBLOCK=1024 num_warps=8
triton_poi_fused_gelu_0,{'x': 4194304},21.681,XBLOCK=512 num_warps=4
triton_poi_fused_gelu_0,{'x': 512},18.4,XBLOCK=512 num_warps=4
triton_poi_fused_gelu_0,{'x': 65536},18.48,XBLOCK=2048 num_warps=4
triton_poi_fused_gelu_0,{'x': 67108864},102.363,XBLOCK=256 num_warps=1
triton_poi_fused_gelu_0,{'x': 8388608},25.481,XBLOCK=2048 num_warps=8
triton_poi_fused_leaky_relu_0,{'x': 1048576},18.88,XBLOCK=512 num_warps=8
triton_poi_fused_leaky_relu_0,{'x': 131072},18.68,XBLOCK=2048 num_warps=4
triton_poi_fused_leaky_relu_0,{'x': 16384},18.4,XBLOCK=128 num_warps=2
triton_poi_fused_leaky_relu_0,{'x': 16777216},33.681,XBLOCK=2048 num_warps=8
triton_poi_fused_leaky_relu_0,{'x': 2097152},19.04,XBLOCK=256 num_warps=4
triton_poi_fused_leaky_relu_0,{'x': 262144},18.4,XBLOCK=128 num_warps=2
triton_poi_fused_leaky_relu_0,{'x': 32768},18.401,XBLOCK=1024 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 4096},18.081,XBLOCK=256 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 4194304},19.8,XBLOCK=1024 num_warps=4
triton_poi_fused_leaky_relu_0,{'x': 512},18.68,XBLOCK=64 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 65536},18.56,XBLOCK=64 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 67108864},102.962,XBLOCK=256 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 8388608},23.6,XBLOCK=1024 num_warps=1
triton_poi_fused_mul_0,{'x': 1048576},18.64,XBLOCK=1024 num_warps=8
triton_poi_fused_mul_0,{'x': 131072},18.4,XBLOCK=512 num_warps=4
triton_poi_fused_mul_0,{'x': 16384},18.641,XBLOCK=256 num_warps=2
triton_poi_fused_mul_0,{'x': 16777216},42.361,XBLOCK=2048 num_warps=8
triton_poi_fused_mul_0,{'x': 2097152},19.12,XBLOCK=512 num_warps=2
triton_poi_fused_mul_0,{'x': 262144},18.44,XBLOCK=1024 num_warps=1
triton_poi_fused_mul_0,{'x': 32768},18.44,XBLOCK=1024 num_warps=2
triton_poi_fused_mul_0,{'x': 4096},18.64,XBLOCK=2048 num_warps=4
triton_poi_fused_mul_0,{'x': 4194304},22.2,XBLOCK=2048 num_warps=1
triton_poi_fused_mul_0,{'x': 512},18.68,XBLOCK=512 num_warps=4
triton_poi_fused_mul_0,{'x': 65536},18.481,XBLOCK=64 num_warps=1
triton_poi_fused_mul_0,{'x': 67108864},145.684,XBLOCK=128 num_warps=1
triton_poi_fused_mul_0,{'x': 8388608},27.561,XBLOCK=4096 num_warps=4
triton_poi_fused_mul_relu_0,{'x': 1048576},18.92,XBLOCK=256 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 131072},18.88,XBLOCK=128 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 16384},18.4,XBLOCK=1024 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 16777216},34.0,XBLOCK=512 num_warps=2
triton_poi_fused_mul_relu_0,{'x': 2097152},19.081,XBLOCK=256 num_warps=2
triton_poi_fused_mul_relu_0,{'x': 262144},18.521,XBLOCK=2048 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 32768},18.48,XBLOCK=256 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 4096},18.321,XBLOCK=256 num_warps=2
triton_poi_fused_mul_relu_0,{'x': 4194304},19.801,XBLOCK=1024 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 512},18.4,XBLOCK=512 num_warps=2
triton_poi_fused_mul_relu_0,{'x': 65536},18.52,XBLOCK=256 num_warps=2
triton_poi_fused_mul_relu_0,{'x': 67108864},102.763,XBLOCK=256 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 8388608},23.441,XBLOCK=2048 num_warps=2
triton_poi_fused_relu_sigmoid_0,{'x': 1048576},18.681,XBLOCK=1024 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 131072},18.481,XBLOCK=2048 num_warps=1
triton_poi_fused_relu_sigmoid_0,{'x': 16384},18.56,XBLOCK=256 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 16777216},34.321,XBLOCK=1024 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 2097152},19.121,XBLOCK=512 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 262144},18.521,XBLOCK=4096 num_warps=8
triton_poi_fused_relu_sigmoid_0,{'x': 32768},18.36,XBLOCK=256 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 4096},18.44,XBLOCK=512 num_warps=8
triton_poi_fused_relu_sigmoid_0,{'x': 4194304},20.921,XBLOCK=1024 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 512},18.601,XBLOCK=128 num_warps=1
triton_poi_fused_relu_sigmoid_0,{'x': 65536},18.56,XBLOCK=2048 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 67108864},102.323,XBLOCK=256 num_warps=1
triton_poi_fused_relu_sigmoid_0,{'x': 8388608},24.601,XBLOCK=2048 num_warps=8
triton_poi_fused_silu_0,{'x': 1048576},18.6,XBLOCK=1024 num_warps=8
triton_poi_fused_silu_0,{'x': 131072},18.441,XBLOCK=64 num_warps=1
triton_poi_fused_silu_0,{'x': 16384},18.321,XBLOCK=256 num_warps=4
triton_poi_fused_silu_0,{'x': 16777216},34.481,XBLOCK=512 num_warps=1
triton_poi_fused_silu_0,{'x': 2097152},19.2,XBLOCK=1024 num_warps=2
triton_poi_fused_silu_0,{'x': 262144},18.321,XBLOCK=4096 num_warps=8
triton_poi_fused_silu_0,{'x': 32768},18.4,XBLOCK=256 num_warps=1
triton_poi_fused_silu_0,{'x': 4096},18.2,XBLOCK=1024 num_warps=4
triton_poi_fused_silu_0,{'x': 4194304},20.681,XBLOCK=512 num_warps=2
triton_poi_fused_silu_0,{'x': 512},18.24,XBLOCK=512 num_warps=2
triton_poi_fused_silu_0,{'x': 65536},18.361,XBLOCK=1024 num_warps=2
triton_poi_fused_silu_0,{'x': 67108864},103.083,XBLOCK=256 num_warps=1
triton_poi_fused_silu_0,{'x': 8388608},24.441,XBLOCK=512 num_warps=2
triton_poi_fused_tanh_0,{'x': 1048576},18.8,XBLOCK=256 num_warps=4
triton_poi_fused_tanh_0,{'x': 131072},18.4,XBLOCK=2048 num_warps=2
triton_poi_fused_tanh_0,{'x': 16384},18.56,XBLOCK=256 num_warps=4
triton_poi_fused_tanh_0,{'x': 16777216},34.681,XBLOCK=2048 num_warps=8
triton_poi_fused_tanh_0,{'x': 2097152},18.96,XBLOCK=256 num_warps=4
triton_poi_fused_tanh_0,{'x': 262144},18.48,XBLOCK=512 num_warps=1
triton_poi_fused_tanh_0,{'x': 32768},18.48,XBLOCK=1024 num_warps=4
triton_poi_fused_tanh_0,{'x': 4096},18.281,XBLOCK=1024 num_warps=8
triton_poi_fused_tanh_0,{'x': 4194304},21.481,XBLOCK=2048 num_warps=8
triton_poi_fused_tanh_0,{'x': 512},18.48,XBLOCK=512 num_warps=4
triton_poi_fused_tanh_0,{'x': 65536},18.6,XBLOCK=1024 num_warps=4
triton_poi_fused_tanh_0,{'x': 67108864},102.523,XBLOCK=512 num_warps=2
triton_poi_fused_tanh_0,{'x': 8388608},24.481,XBLOCK=512 num_warps=1
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 128, 'r0_': 8192}",30.921,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 32, 'r0_': 8192}",32.561,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 4, 'r0_': 8192}",31.961,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 8, 'r0_': 8192}",29.761,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 128, 'r0_': 8192}",30.641,XBLOCK=1 R0_BLOCK=8192 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 32, 'r0_': 8192}",27.0,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 4, 'r0_': 8192}",27.841,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 512, 'r0_': 8192}",39.521,XBLOCK=1 R0_BLOCK=1024 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 128, 'r0_': 8192}",20.92,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 32, 'r0_': 8192}",18.96,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 4, 'r0_': 8192}",20.04,XBLOCK=1 R0_BLOCK=8192 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 512, 'r0_': 8192}",22.721,XBLOCK=1 R0_BLOCK=8192 num_warps=8
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 128, 'r0_': 8192}",19.481,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 2048, 'r0_': 2048}",32.001,XBLOCK=1 R0_BLOCK=2048 num_warps=4
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 8, 'r0_': 8192}",18.841,XBLOCK=1 R0_BLOCK=4096 num_warps=4
triton_red_fused_add_div_max_mul_0,"{'x': 128, 'r0_': 8192}",18.76,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_add_div_max_mul_0,"{'x': 32, 'r0_': 8192}",18.681,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_add_div_max_mul_0,"{'x': 4, 'r0_': 8192}",18.441,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_add_div_max_mul_0,"{'x': 512, 'r0_': 8192}",22.68,XBLOCK=2 R0_BLOCK=1024 num_warps=8
triton_red_fused_add_div_max_mul_0,"{'x': 8, 'r0_': 8192}",18.84,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=4
triton_red_fused_add_div_mean_mul_var_4,"{'x': 128, 'r0_': 8192}",21.321,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=4
triton_red_fused_add_div_mean_mul_var_4,"{'x': 8, 'r0_': 8192}",20.601,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 128, 'r0_': 8192}",23.84,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 2048, 'r0_': 8192}",91.123,XBLOCK=2 R0_BLOCK=1024 waves_per_eu=2 num_warps=4
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 32, 'r0_': 8192}",22.921,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_mean_1,"{'x': 1, 'r0_': 2048}",18.64,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=2
triton_red_fused_mean_2,"{'x': 1, 'r0_': 2048}",18.44,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=4
triton_red_fused_mean_std_1,"{'x': 1024, 'r0_': 8192}",26.241,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=2
triton_red_fused_mean_std_1,"{'x': 2048, 'r0_': 8192}",33.321,XBLOCK=2 R0_BLOCK=4096 num_warps=4
triton_red_fused_mean_std_1,"{'x': 512, 'r0_': 8192}",21.041,XBLOCK=2 R0_BLOCK=4096 num_warps=4
triton_red_fused_std_2,"{'x': 1, 'r0_': 2048}",18.56,XBLOCK=1 R0_BLOCK=2048 num_warps=4
triton_red_fused_std_3,"{'x': 1, 'r0_': 2048}",18.601,XBLOCK=1 R0_BLOCK=1024 num_warps=4
triton_red_fused_std_3,"{'x': 128, 'r0_': 8192}",21.601,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_std_3,"{'x': 32, 'r0_': 8192}",18.76,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=4
triton_red_fused_std_3,"{'x': 4, 'r0_': 8192}",21.24,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_std_3,"{'x': 512, 'r0_': 8192}",20.681,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=4
triton_red_fused_var_5,"{'x': 128, 'r0_': 8192}",20.12,XBLOCK=1 R0_BLOCK=1024 num_warps=8
triton_red_fused_var_5,"{'x': 32, 'r0_': 8192}",18.681,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_var_5,"{'x': 4, 'r0_': 8192}",18.76,XBLOCK=1 R0_BLOCK=1024 num_warps=4
triton_red_fused_var_5,"{'x': 512, 'r0_': 8192}",20.56,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=4
