kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_poi_fused_gelu_0,{'x': 4096},6.521,6.48,1.0063,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=8,yes
triton_per_fused_add_div_max_mul_1,"{'x': 1, 'r0_': 128}",6.48,6.44,1.0062,XBLOCK=1 num_warps=1,XBLOCK=1 waves_per_eu=2 num_warps=2,yes
triton_per_fused_mean_1,"{'x': 1, 'r0_': 128}",6.48,6.44,1.0062,XBLOCK=1 num_warps=1,XBLOCK=1 num_warps=1,no
triton_per_fused_std_2,"{'x': 1, 'r0_': 128}",6.52,6.48,1.0062,XBLOCK=1 num_warps=1,XBLOCK=1 num_warps=1,no
triton_poi_fused_add_gelu_mul_0,{'x': 4096},6.52,6.48,1.0062,XBLOCK=256 num_warps=1,XBLOCK=4096 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 32768},6.52,6.48,1.0062,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 4096},6.52,6.48,1.0062,XBLOCK=128 num_warps=2,XBLOCK=512 num_warps=4,yes
triton_poi_fused_mul_relu_0,{'x': 512},6.48,6.44,1.0062,XBLOCK=512 waves_per_eu=2 num_warps=2,XBLOCK=512 num_warps=4,yes
triton_red_fused_var_5,"{'x': 32, 'r0_': 8192}",6.681,6.64,1.0062,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=4,yes
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 32768},6.6,6.56,1.0061,XBLOCK=256 num_warps=1,XBLOCK=256 num_warps=4,yes
triton_poi_fused_add_relu_0,{'x': 16384},6.56,6.52,1.0061,XBLOCK=4096 num_warps=4,XBLOCK=1024 num_warps=2,yes
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 8, 'r0_': 8192}",6.72,6.681,1.0058,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=4096 num_warps=4,yes
triton_poi_fused_mul_0,{'x': 16777216},30.001,29.84,1.0054,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 4194304},7.72,7.68,1.0052,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 8388608},12.72,12.68,1.0032,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 67108864},91.202,90.923,1.0031,XBLOCK=1024 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 4194304},14.36,14.32,1.0028,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_div_mean_std_sub_4,{'x': 4194304},14.2,14.16,1.0028,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 16384}",22.28,22.24,1.0018,XBLOCK=32 YBLOCK=32 num_warps=4,XBLOCK=64 YBLOCK=64 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 67108864},91.163,91.123,1.0004,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 512},6.441,6.44,1.0002,XBLOCK=512 waves_per_eu=2 num_warps=2,XBLOCK=256 num_warps=2,yes
triton_per_fused_add_div_exp_mean_mul_sub_4,"{'x': 1, 'r0_': 128}",6.48,6.48,1.0,XBLOCK=1 num_warps=1,XBLOCK=1 waves_per_eu=2 num_warps=1,yes
triton_per_fused_add_div_exp_mul_sub_sum_2,"{'x': 1024, 'r0_': 1024}",7.16,7.16,1.0,XBLOCK=1 num_warps=8,XBLOCK=1 num_warps=2,yes
triton_per_fused_std_4,"{'x': 1, 'r0_': 512}",6.56,6.56,1.0,XBLOCK=1 num_warps=4,XBLOCK=1 num_warps=2,yes
triton_poi_fused_add_0,{'x': 2097152},7.0,7.0,1.0,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_add_gelu_mul_0,{'x': 1048576},6.84,6.84,1.0,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 2048, 'x': 2048}",13.56,13.56,1.0,XBLOCK=64 YBLOCK=64 num_warps=4,XBLOCK=64 YBLOCK=32 num_warps=8,yes
