kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_poi_fused_relu_sigmoid_0,{'x': 4096},18.841,18.361,1.0261,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=2,yes
triton_per_fused_std_4,"{'x': 1, 'r0_': 128}",18.921,18.441,1.026,XBLOCK=1 num_warps=1,XBLOCK=1 waves_per_eu=2 num_warps=2,yes
triton_poi_fused_mul_0,{'x': 1048576},19.12,18.64,1.0258,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_add_gelu_mul_0,{'x': 262144},19.161,18.68,1.0257,XBLOCK=1024 num_warps=4,XBLOCK=64 num_warps=1,yes
triton_poi_fused_add_gelu_mul_0,{'x': 4194304},28.361,27.681,1.0246,XBLOCK=4096 num_warps=4,XBLOCK=128 num_warps=2,yes
triton_poi_fused_silu_0,{'x': 4096},18.44,18.0,1.0244,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 4096},18.601,18.16,1.0243,XBLOCK=4096 num_warps=4,XBLOCK=2048 num_warps=1,yes
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 32, 'r0_': 8192}",23.56,23.0,1.0243,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 4096},18.72,18.28,1.0241,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=4,yes
triton_red_fused_add_div_max_mul_0,"{'x': 128, 'r0_': 8192}",18.841,18.4,1.024,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 32768},18.921,18.481,1.0238,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=1,yes
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 128, 'r0_': 8192}",20.961,20.48,1.0235,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=1024 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 2097152},19.321,18.88,1.0234,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_tanh_0,{'x': 2097152},19.24,18.8,1.0234,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=2,yes
triton_poi_fused_add_relu_0,{'x': 2097152},19.44,19.0,1.0232,XBLOCK=512 num_warps=4,XBLOCK=256 num_warps=2,yes
triton_poi_fused_add_mul_permute_0,"{'y': 256, 'x': 65536}",56.961,55.682,1.023,XBLOCK=128 YBLOCK=32 num_warps=4,XBLOCK=64 YBLOCK=64 num_warps=4,yes
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 32, 'r0_': 8192}",27.64,27.041,1.0222,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=2048 num_warps=8,no
triton_poi_fused_add_0,{'x': 4194304},22.161,21.681,1.0221,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=4096 num_warps=2,yes
triton_poi_fused_mul_relu_0,{'x': 8388608},24.16,23.641,1.022,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=1,yes
triton_poi_fused_add_relu_0,{'x': 16384},18.761,18.361,1.0218,XBLOCK=4096 num_warps=4,XBLOCK=256 num_warps=2,yes
triton_poi_fused_leaky_relu_0,{'x': 262144},18.801,18.4,1.0218,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=128 num_warps=2,yes
triton_red_fused_mean_1,"{'x': 1, 'r0_': 2048}",18.68,18.281,1.0218,XBLOCK=1 R0_BLOCK=512 num_warps=4,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 65536},18.84,18.44,1.0217,XBLOCK=512 num_warps=2,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 131072},18.76,18.361,1.0217,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=4096 num_warps=8,yes
triton_poi_fused_add_mul_permute_0,"{'y': 32, 'x': 1024}",19.321,18.92,1.0212,XBLOCK=256 YBLOCK=1 num_warps=1,XBLOCK=64 YBLOCK=32 num_warps=2,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 512, 'x': 512}",19.48,19.081,1.0209,XBLOCK=128 YBLOCK=32 num_warps=4,XBLOCK=8 YBLOCK=64 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 67108864},105.322,103.163,1.0209,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=2,yes
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 128, 'r0_': 8192}",19.6,19.201,1.0208,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=8192 num_warps=8,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 1024, 'x': 1024}",20.0,19.601,1.0204,XBLOCK=16 YBLOCK=256 num_warps=4,XBLOCK=16 YBLOCK=64 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 65536},18.52,18.16,1.0198,XBLOCK=256 num_warps=4,XBLOCK=2048 num_warps=4,yes
triton_poi_fused_leaky_relu_0,{'x': 67108864},105.682,103.643,1.0197,XBLOCK=1024 num_warps=4,XBLOCK=256 num_warps=1,yes
triton_poi_fused_mul_relu_0,{'x': 32768},18.681,18.32,1.0197,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_tanh_0,{'x': 65536},18.64,18.28,1.0197,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=128 num_warps=2,yes
triton_poi_fused_mul_0,{'x': 32768},18.72,18.361,1.0196,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=1024 num_warps=2,yes
triton_per_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_2,"{'x': 1, 'r0_': 512}",18.92,18.56,1.0194,XBLOCK=1 num_warps=4,XBLOCK=1 waves_per_eu=2 num_warps=4,yes
triton_poi_fused_add_relu_0,{'x': 4194304},22.56,22.16,1.0181,XBLOCK=4096 num_warps=4,XBLOCK=4096 num_warps=4,no
