kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_poi_fused_gelu_0,{'x': 65536},20.081,6.52,3.0799,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_add_gelu_mul_0,{'x': 32768},20.201,6.56,3.0794,XBLOCK=256 num_warps=1,XBLOCK=512 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 131072},20.201,6.56,3.0794,XBLOCK=4096 num_warps=4,XBLOCK=128 num_warps=2,yes
triton_per_fused_std_4,"{'x': 1, 'r0_': 128}",18.96,6.159999999999999,3.0779,XBLOCK=1 num_warps=1,R0_BLOCK=dyn num_warps=2,yes
triton_poi_fused_add_gelu_mul_0,{'x': 16384},20.76,6.760000000000001,3.071,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=128 num_warps=2,yes
triton_poi_fused_gelu_0,{'x': 512},19.72,6.44,3.0621,XBLOCK=512 waves_per_eu=1 num_warps=8,XBLOCK=128 num_warps=1,yes
triton_poi_fused_relu_sigmoid_0,{'x': 512},19.84,6.4799999999999995,3.0617,XBLOCK=512 waves_per_eu=2 num_warps=2,XBLOCK=64 num_warps=1,yes
triton_poi_fused_tanh_0,{'x': 1048576},20.2,6.6,3.0606,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_mul_relu_0,{'x': 131072},19.8,6.4799999999999995,3.0556,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_per_fused_std_3,"{'x': 1, 'r0_': 512}",19.801,6.481,3.0552,XBLOCK=1 num_warps=2,R0_BLOCK=dyn waves_per_eu=2 num_warps=4,yes
triton_red_fused_std_3,"{'x': 1, 'r0_': 2048}",20.28,6.64,3.0542,XBLOCK=1 R0_BLOCK=64 num_warps=1,R0_BLOCK=2048 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 2097152},20.761,6.8,3.0531,XBLOCK=4096 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 16384}",23.161,7.601,3.0471,XBLOCK=128 YBLOCK=32 num_warps=4,XBLOCK=32 YBLOCK=128 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 32768},19.721,6.4799999999999995,3.0434,XBLOCK=256 num_warps=1,XBLOCK=512 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 131072},19.84,6.52,3.0429,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 65536},19.84,6.52,3.0429,XBLOCK=512 num_warps=2,XBLOCK=512 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 4096},20.08,6.6,3.0424,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=2,yes
triton_red_fused_var_5,"{'x': 512, 'r0_': 8192}",24.44,8.040000000000001,3.0398,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=4,yes
triton_poi_fused_leaky_relu_0,{'x': 1048576},20.24,6.681,3.0295,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=1,yes
triton_poi_fused_tanh_0,{'x': 2097152},20.48,6.760999999999999,3.0291,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_add_relu_0,{'x': 16384},20.081,6.64,3.0242,XBLOCK=4096 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 4, 'r0_': 8192}",21.361,7.08,3.0171,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=8,yes
