kernel_name,size_hints,fastest_us,config
triton_per_fused_std_3,"{'x': 1, 'r0_': 1024}",18.361,XBLOCK=1 num_warps=2
triton_per_fused_std_3,"{'x': 1, 'r0_': 512}",18.64,XBLOCK=1 num_warps=4
triton_per_fused_std_4,"{'x': 1, 'r0_': 128}",18.441,XBLOCK=1 waves_per_eu=2 num_warps=2
triton_per_fused_std_4,"{'x': 1, 'r0_': 512}",18.641,XBLOCK=1 num_warps=4
triton_per_fused_var_5,"{'x': 1, 'r0_': 128}",18.881,XBLOCK=1 num_warps=1
triton_per_fused_var_6,"{'x': 1, 'r0_': 128}",18.521,XBLOCK=1 waves_per_eu=2 num_warps=2
triton_per_fused_var_6,"{'x': 1, 'r0_': 512}",18.76,XBLOCK=1 waves_per_eu=2 num_warps=4
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 1048576},23.161,XBLOCK=512 num_warps=1
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 262144},22.12,XBLOCK=1024 num_warps=1
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 32768},21.801,XBLOCK=2048 num_warps=8
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 65536},22.201,XBLOCK=2048 num_warps=4
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 1048576},23.44,XBLOCK=512 num_warps=4
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 262144},21.441,XBLOCK=4096 num_warps=8
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 32768},18.48,XBLOCK=512 num_warps=2
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 4194304},28.681,XBLOCK=2048 num_warps=4
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 1048576},20.32,XBLOCK=128 num_warps=2
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 262144},18.881,XBLOCK=64 num_warps=1
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 32768},19.0,XBLOCK=1024 num_warps=8
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 4194304},35.281,XBLOCK=128 num_warps=1
triton_poi_fused_add_0,{'x': 1048576},18.8,XBLOCK=2048 num_warps=2
triton_poi_fused_add_0,{'x': 131072},18.601,XBLOCK=256 num_warps=4
triton_poi_fused_add_0,{'x': 16384},18.52,XBLOCK=256 num_warps=2
triton_poi_fused_add_0,{'x': 16777216},42.281,XBLOCK=1024 num_warps=4
triton_poi_fused_add_0,{'x': 2097152},19.001,XBLOCK=512 num_warps=2
triton_poi_fused_add_0,{'x': 262144},18.52,XBLOCK=256 num_warps=4
triton_poi_fused_add_0,{'x': 32768},18.52,XBLOCK=256 num_warps=1
triton_poi_fused_add_0,{'x': 4096},18.28,XBLOCK=512 num_warps=1
triton_poi_fused_add_0,{'x': 4194304},21.681,XBLOCK=4096 num_warps=2
triton_poi_fused_add_0,{'x': 512},18.2,XBLOCK=512 num_warps=1
triton_poi_fused_add_0,{'x': 65536},18.601,XBLOCK=256 num_warps=1
triton_poi_fused_add_0,{'x': 67108864},146.083,XBLOCK=128 num_warps=1
triton_poi_fused_add_0,{'x': 8388608},27.401,XBLOCK=4096 num_warps=8
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 1048576},23.72,XBLOCK=128 num_warps=1
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 262144},22.08,XBLOCK=2048 num_warps=2
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 32768},21.561,XBLOCK=256 num_warps=4
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 4194304},27.081,XBLOCK=2048 num_warps=2
triton_poi_fused_add_div_mean_mul_sqrt_sub_var_6,{'x': 1048576},22.641,XBLOCK=2048 num_warps=4
triton_poi_fused_add_div_mean_mul_sqrt_sub_var_6,{'x': 65536},21.52,XBLOCK=512 num_warps=4
triton_poi_fused_add_div_mean_std_sub_3,{'x': 1048576},22.881,XBLOCK=4096 num_warps=2
triton_poi_fused_add_div_mean_std_sub_3,{'x': 16777216},55.121,XBLOCK=2048 num_warps=4
triton_poi_fused_add_div_mean_std_sub_3,{'x': 262144},21.8,XBLOCK=512 num_warps=2
triton_poi_fused_add_div_mean_std_sub_4,{'x': 16777216},55.322,XBLOCK=512 num_warps=1
triton_poi_fused_add_div_mean_std_sub_4,{'x': 4194304},27.44,XBLOCK=2048 num_warps=8
triton_poi_fused_add_div_mean_std_sub_4,{'x': 8388608},24.48,XBLOCK=2048 num_warps=8
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 1048576},24.441,XBLOCK=4096 num_warps=4
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 2097152},18.96,XBLOCK=256 num_warps=4
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 4194304},37.481,XBLOCK=4096 num_warps=4
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 65536},22.081,XBLOCK=512 num_warps=1
triton_poi_fused_add_gelu_mul_0,{'x': 1048576},18.84,XBLOCK=256 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 131072},18.84,XBLOCK=512 num_warps=4
triton_poi_fused_add_gelu_mul_0,{'x': 16384},18.881,XBLOCK=512 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 16777216},69.882,XBLOCK=256 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 2097152},19.12,XBLOCK=512 num_warps=8
triton_poi_fused_add_gelu_mul_0,{'x': 262144},18.68,XBLOCK=64 num_warps=1
triton_poi_fused_add_gelu_mul_0,{'x': 32768},18.481,XBLOCK=512 num_warps=1
triton_poi_fused_add_gelu_mul_0,{'x': 4096},18.361,XBLOCK=128 num_warps=1
triton_poi_fused_add_gelu_mul_0,{'x': 4194304},27.681,XBLOCK=128 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 512},18.361,XBLOCK=512 num_warps=8
triton_poi_fused_add_gelu_mul_0,{'x': 65536},18.76,XBLOCK=1024 num_warps=8
triton_poi_fused_add_gelu_mul_0,{'x': 67108864},240.406,XBLOCK=512 num_warps=4
triton_poi_fused_add_gelu_mul_0,{'x': 8388608},34.441,XBLOCK=128 num_warps=1
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 1024}",18.56,XBLOCK=64 YBLOCK=2 num_warps=2
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 16384}",19.961,XBLOCK=128 YBLOCK=32 num_warps=8
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 4096}",19.44,XBLOCK=2 YBLOCK=64 num_warps=2
triton_poi_fused_add_mul_permute_0,"{'y': 16, 'x': 256}",19.04,XBLOCK=128 YBLOCK=2 num_warps=1
triton_poi_fused_add_mul_permute_0,"{'y': 256, 'x': 4096}",19.8,XBLOCK=16 YBLOCK=16 num_warps=2
triton_poi_fused_add_mul_permute_0,"{'y': 256, 'x': 65536}",55.682,XBLOCK=64 YBLOCK=64 num_warps=4
triton_poi_fused_add_mul_permute_0,"{'y': 32, 'x': 1024}",18.92,XBLOCK=64 YBLOCK=32 num_warps=2
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 16384}",35.521,XBLOCK=128 YBLOCK=16 num_warps=8
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 2048}",19.16,XBLOCK=64 YBLOCK=32 num_warps=4
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 4096}",20.121,XBLOCK=128 YBLOCK=16 num_warps=4
triton_poi_fused_add_mul_permute_0,"{'y': 64, 'x': 1024}",19.44,XBLOCK=128 YBLOCK=8 num_warps=1
triton_poi_fused_add_mul_permute_0,"{'y': 64, 'x': 4096}",18.841,XBLOCK=512 YBLOCK=4 num_warps=4
triton_poi_fused_add_mul_transpose_0,"{'y': 1024, 'x': 1024}",19.601,XBLOCK=16 YBLOCK=64 num_warps=8
triton_poi_fused_add_mul_transpose_0,"{'y': 128, 'x': 128}",19.0,XBLOCK=16 YBLOCK=32 num_warps=2
triton_poi_fused_add_mul_transpose_0,"{'y': 2048, 'x': 2048}",26.441,XBLOCK=128 YBLOCK=16 num_warps=8
triton_poi_fused_add_mul_transpose_0,"{'y': 4096, 'x': 4096}",55.962,XBLOCK=256 YBLOCK=32 num_warps=4
triton_poi_fused_add_mul_transpose_0,"{'y': 512, 'x': 512}",19.081,XBLOCK=8 YBLOCK=64 num_warps=8
triton_poi_fused_add_mul_transpose_0,"{'y': 8192, 'x': 2048}",39.001,XBLOCK=128 YBLOCK=64 num_warps=4
triton_poi_fused_add_mul_transpose_0,"{'y': 8192, 'x': 8192}",222.006,XBLOCK=128 YBLOCK=128 num_warps=8
triton_poi_fused_add_relu_0,{'x': 1048576},18.761,XBLOCK=2048 num_warps=1
triton_poi_fused_add_relu_0,{'x': 131072},18.52,XBLOCK=128 num_warps=2
triton_poi_fused_add_relu_0,{'x': 16384},18.361,XBLOCK=256 num_warps=2
triton_poi_fused_add_relu_0,{'x': 16777216},42.841,XBLOCK=256 num_warps=2
triton_poi_fused_add_relu_0,{'x': 2097152},19.0,XBLOCK=256 num_warps=2
triton_poi_fused_add_relu_0,{'x': 262144},18.6,XBLOCK=128 num_warps=2
triton_poi_fused_add_relu_0,{'x': 32768},18.321,XBLOCK=256 num_warps=1
triton_poi_fused_add_relu_0,{'x': 4096},18.28,XBLOCK=1024 num_warps=4
triton_poi_fused_add_relu_0,{'x': 4194304},22.16,XBLOCK=4096 num_warps=4
triton_poi_fused_add_relu_0,{'x': 512},18.4,XBLOCK=256 num_warps=1
triton_poi_fused_add_relu_0,{'x': 65536},18.16,XBLOCK=2048 num_warps=4
triton_poi_fused_add_relu_0,{'x': 67108864},146.244,XBLOCK=128 num_warps=1
triton_poi_fused_add_relu_0,{'x': 8388608},27.561,XBLOCK=1024 num_warps=2
triton_poi_fused_gelu_0,{'x': 1048576},18.681,XBLOCK=256 num_warps=4
triton_poi_fused_gelu_0,{'x': 131072},18.4,XBLOCK=2048 num_warps=4
triton_poi_fused_gelu_0,{'x': 16384},18.28,XBLOCK=2048 num_warps=2
triton_poi_fused_gelu_0,{'x': 16777216},34.841,XBLOCK=2048 num_warps=4
triton_poi_fused_gelu_0,{'x': 2097152},18.92,XBLOCK=256 num_warps=4
triton_poi_fused_gelu_0,{'x': 262144},18.32,XBLOCK=64 num_warps=1
triton_poi_fused_gelu_0,{'x': 32768},18.401,XBLOCK=256 num_warps=1
triton_poi_fused_gelu_0,{'x': 4096},18.36,XBLOCK=2048 num_warps=4
triton_poi_fused_gelu_0,{'x': 4194304},21.52,XBLOCK=1024 num_warps=8
triton_poi_fused_gelu_0,{'x': 512},18.4,XBLOCK=512 num_warps=4
triton_poi_fused_gelu_0,{'x': 65536},18.44,XBLOCK=1024 num_warps=8
triton_poi_fused_gelu_0,{'x': 67108864},102.962,XBLOCK=256 num_warps=1
triton_poi_fused_gelu_0,{'x': 8388608},25.601,XBLOCK=2048 num_warps=8
triton_poi_fused_leaky_relu_0,{'x': 1048576},18.68,XBLOCK=128 num_warps=2
triton_poi_fused_leaky_relu_0,{'x': 131072},18.641,XBLOCK=1024 num_warps=4
triton_poi_fused_leaky_relu_0,{'x': 16384},18.4,XBLOCK=512 num_warps=4
triton_poi_fused_leaky_relu_0,{'x': 16777216},33.641,XBLOCK=512 num_warps=2
triton_poi_fused_leaky_relu_0,{'x': 2097152},18.92,XBLOCK=512 num_warps=4
triton_poi_fused_leaky_relu_0,{'x': 262144},18.4,XBLOCK=128 num_warps=2
triton_poi_fused_leaky_relu_0,{'x': 32768},18.56,XBLOCK=256 num_warps=4
triton_poi_fused_leaky_relu_0,{'x': 4096},18.321,XBLOCK=1024 num_warps=4
triton_poi_fused_leaky_relu_0,{'x': 4194304},19.96,XBLOCK=512 num_warps=2
triton_poi_fused_leaky_relu_0,{'x': 512},18.721,XBLOCK=512 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 65536},18.48,XBLOCK=512 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 67108864},103.643,XBLOCK=256 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 8388608},23.72,XBLOCK=2048 num_warps=8
triton_poi_fused_mul_0,{'x': 1048576},18.64,XBLOCK=1024 num_warps=4
triton_poi_fused_mul_0,{'x': 131072},18.641,XBLOCK=4096 num_warps=4
triton_poi_fused_mul_0,{'x': 16384},18.72,XBLOCK=2048 num_warps=1
triton_poi_fused_mul_0,{'x': 16777216},42.642,XBLOCK=256 num_warps=2
triton_poi_fused_mul_0,{'x': 2097152},19.16,XBLOCK=256 num_warps=1
triton_poi_fused_mul_0,{'x': 262144},18.52,XBLOCK=512 num_warps=2
triton_poi_fused_mul_0,{'x': 32768},18.361,XBLOCK=1024 num_warps=2
triton_poi_fused_mul_0,{'x': 4096},18.481,XBLOCK=1024 num_warps=8
triton_poi_fused_mul_0,{'x': 4194304},22.041,XBLOCK=4096 num_warps=2
triton_poi_fused_mul_0,{'x': 512},18.521,XBLOCK=512 num_warps=8
triton_poi_fused_mul_0,{'x': 65536},18.6,XBLOCK=2048 num_warps=4
triton_poi_fused_mul_0,{'x': 67108864},146.443,XBLOCK=128 num_warps=1
triton_poi_fused_mul_0,{'x': 8388608},27.561,XBLOCK=2048 num_warps=2
triton_poi_fused_mul_relu_0,{'x': 1048576},18.721,XBLOCK=256 num_warps=4
triton_poi_fused_mul_relu_0,{'x': 131072},18.64,XBLOCK=2048 num_warps=8
triton_poi_fused_mul_relu_0,{'x': 16384},18.121,XBLOCK=256 num_warps=4
triton_poi_fused_mul_relu_0,{'x': 16777216},33.88,XBLOCK=512 num_warps=2
triton_poi_fused_mul_relu_0,{'x': 2097152},18.88,XBLOCK=512 num_warps=4
triton_poi_fused_mul_relu_0,{'x': 262144},18.441,XBLOCK=512 num_warps=4
triton_poi_fused_mul_relu_0,{'x': 32768},18.32,XBLOCK=512 num_warps=4
triton_poi_fused_mul_relu_0,{'x': 4096},18.16,XBLOCK=2048 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 4194304},20.0,XBLOCK=1024 num_warps=4
triton_poi_fused_mul_relu_0,{'x': 512},18.4,XBLOCK=512 num_warps=8
triton_poi_fused_mul_relu_0,{'x': 65536},18.161,XBLOCK=1024 num_warps=4
triton_poi_fused_mul_relu_0,{'x': 67108864},103.163,XBLOCK=512 num_warps=2
triton_poi_fused_mul_relu_0,{'x': 8388608},23.641,XBLOCK=512 num_warps=1
triton_poi_fused_relu_sigmoid_0,{'x': 1048576},18.561,XBLOCK=256 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 131072},18.441,XBLOCK=1024 num_warps=2
triton_poi_fused_relu_sigmoid_0,{'x': 16384},18.441,XBLOCK=1024 num_warps=2
triton_poi_fused_relu_sigmoid_0,{'x': 16777216},34.601,XBLOCK=2048 num_warps=8
triton_poi_fused_relu_sigmoid_0,{'x': 2097152},18.961,XBLOCK=512 num_warps=8
triton_poi_fused_relu_sigmoid_0,{'x': 262144},18.52,XBLOCK=512 num_warps=1
triton_poi_fused_relu_sigmoid_0,{'x': 32768},18.36,XBLOCK=1024 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 4096},18.361,XBLOCK=2048 num_warps=2
triton_poi_fused_relu_sigmoid_0,{'x': 4194304},20.801,XBLOCK=1024 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 512},18.6,XBLOCK=64 num_warps=1
triton_poi_fused_relu_sigmoid_0,{'x': 65536},18.52,XBLOCK=512 num_warps=8
triton_poi_fused_relu_sigmoid_0,{'x': 67108864},102.243,XBLOCK=256 num_warps=1
triton_poi_fused_relu_sigmoid_0,{'x': 8388608},24.481,XBLOCK=512 num_warps=1
triton_poi_fused_silu_0,{'x': 1048576},18.761,XBLOCK=1024 num_warps=4
triton_poi_fused_silu_0,{'x': 131072},18.361,XBLOCK=4096 num_warps=8
triton_poi_fused_silu_0,{'x': 16384},18.441,XBLOCK=4096 num_warps=2
triton_poi_fused_silu_0,{'x': 16777216},34.561,XBLOCK=512 num_warps=1
triton_poi_fused_silu_0,{'x': 2097152},18.96,XBLOCK=512 num_warps=4
triton_poi_fused_silu_0,{'x': 262144},18.361,XBLOCK=1024 num_warps=8
triton_poi_fused_silu_0,{'x': 32768},18.48,XBLOCK=256 num_warps=1
triton_poi_fused_silu_0,{'x': 4096},18.0,XBLOCK=2048 num_warps=8
triton_poi_fused_silu_0,{'x': 4194304},20.56,XBLOCK=2048 num_warps=8
triton_poi_fused_silu_0,{'x': 512},18.32,XBLOCK=512 num_warps=8
triton_poi_fused_silu_0,{'x': 65536},18.401,XBLOCK=256 num_warps=1
triton_poi_fused_silu_0,{'x': 67108864},102.603,XBLOCK=256 num_warps=1
triton_poi_fused_silu_0,{'x': 8388608},24.64,XBLOCK=512 num_warps=2
triton_poi_fused_tanh_0,{'x': 1048576},18.76,XBLOCK=256 num_warps=4
triton_poi_fused_tanh_0,{'x': 131072},18.321,XBLOCK=1024 num_warps=2
triton_poi_fused_tanh_0,{'x': 16384},18.681,XBLOCK=4096 num_warps=8
triton_poi_fused_tanh_0,{'x': 16777216},34.921,XBLOCK=2048 num_warps=4
triton_poi_fused_tanh_0,{'x': 2097152},18.8,XBLOCK=512 num_warps=2
triton_poi_fused_tanh_0,{'x': 262144},18.441,XBLOCK=512 num_warps=2
triton_poi_fused_tanh_0,{'x': 32768},18.52,XBLOCK=256 num_warps=4
triton_poi_fused_tanh_0,{'x': 4096},18.2,XBLOCK=1024 num_warps=1
triton_poi_fused_tanh_0,{'x': 4194304},21.52,XBLOCK=512 num_warps=4
triton_poi_fused_tanh_0,{'x': 512},18.401,XBLOCK=512 num_warps=4
triton_poi_fused_tanh_0,{'x': 65536},18.28,XBLOCK=128 num_warps=2
triton_poi_fused_tanh_0,{'x': 67108864},102.243,XBLOCK=256 num_warps=1
triton_poi_fused_tanh_0,{'x': 8388608},24.881,XBLOCK=512 num_warps=1
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 128, 'r0_': 8192}",31.321,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 32, 'r0_': 8192}",30.041,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 4, 'r0_': 8192}",30.081,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 8, 'r0_': 8192}",30.041,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 128, 'r0_': 8192}",29.561,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 32, 'r0_': 8192}",27.041,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 4, 'r0_': 8192}",26.36,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 512, 'r0_': 8192}",39.721,XBLOCK=1 R0_BLOCK=1024 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 128, 'r0_': 8192}",20.48,XBLOCK=1 R0_BLOCK=1024 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 32, 'r0_': 8192}",19.4,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 4, 'r0_': 8192}",19.96,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 512, 'r0_': 8192}",22.56,XBLOCK=1 R0_BLOCK=8192 num_warps=8
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 128, 'r0_': 8192}",19.201,XBLOCK=1 R0_BLOCK=8192 num_warps=8
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 2048, 'r0_': 2048}",32.601,XBLOCK=1 R0_BLOCK=1024 num_warps=4
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 8, 'r0_': 8192}",18.64,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_add_div_max_mul_0,"{'x': 128, 'r0_': 8192}",18.4,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8
triton_red_fused_add_div_max_mul_0,"{'x': 32, 'r0_': 8192}",18.481,XBLOCK=1 R0_BLOCK=4096 num_warps=8
triton_red_fused_add_div_max_mul_0,"{'x': 4, 'r0_': 8192}",18.4,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=4
triton_red_fused_add_div_max_mul_0,"{'x': 512, 'r0_': 8192}",22.64,XBLOCK=2 R0_BLOCK=2048 num_warps=8
triton_red_fused_add_div_max_mul_0,"{'x': 8, 'r0_': 8192}",18.601,XBLOCK=1 R0_BLOCK=4096 num_warps=4
triton_red_fused_add_div_mean_mul_var_4,"{'x': 128, 'r0_': 8192}",21.08,XBLOCK=1 R0_BLOCK=8192 num_warps=4
triton_red_fused_add_div_mean_mul_var_4,"{'x': 8, 'r0_': 8192}",20.281,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 128, 'r0_': 8192}",23.6,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 2048, 'r0_': 8192}",90.402,XBLOCK=2 R0_BLOCK=1024 waves_per_eu=2 num_warps=4
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 32, 'r0_': 8192}",23.0,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8
triton_red_fused_mean_1,"{'x': 1, 'r0_': 2048}",18.281,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=4
triton_red_fused_mean_2,"{'x': 1, 'r0_': 2048}",18.321,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8
triton_red_fused_mean_std_1,"{'x': 1024, 'r0_': 8192}",26.92,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=2
triton_red_fused_mean_std_1,"{'x': 2048, 'r0_': 8192}",32.84,XBLOCK=1 R0_BLOCK=4096 num_warps=4
triton_red_fused_mean_std_1,"{'x': 512, 'r0_': 8192}",21.08,XBLOCK=1 R0_BLOCK=8192 num_warps=4
triton_red_fused_std_2,"{'x': 1, 'r0_': 2048}",18.56,XBLOCK=1 R0_BLOCK=2048 num_warps=4
triton_red_fused_std_3,"{'x': 1, 'r0_': 2048}",18.28,XBLOCK=1 R0_BLOCK=1024 num_warps=8
triton_red_fused_std_3,"{'x': 128, 'r0_': 8192}",20.36,XBLOCK=1 R0_BLOCK=4096 num_warps=8
triton_red_fused_std_3,"{'x': 32, 'r0_': 8192}",18.56,XBLOCK=1 R0_BLOCK=4096 num_warps=4
triton_red_fused_std_3,"{'x': 4, 'r0_': 8192}",19.321,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8
triton_red_fused_std_3,"{'x': 512, 'r0_': 8192}",21.0,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=4
triton_red_fused_var_5,"{'x': 128, 'r0_': 8192}",19.88,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8
triton_red_fused_var_5,"{'x': 32, 'r0_': 8192}",18.72,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=4
triton_red_fused_var_5,"{'x': 4, 'r0_': 8192}",18.801,XBLOCK=1 R0_BLOCK=1024 num_warps=4
triton_red_fused_var_5,"{'x': 512, 'r0_': 8192}",20.44,XBLOCK=2 R0_BLOCK=4096 num_warps=4
