kernel_name,size_hints,chosen_us,config,n_spills
triton_per_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 1, 'r0_': 128}",18.721,R0_BLOCK=dyn num_warps=1,0
triton_per_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_2,"{'x': 1, 'r0_': 128}",18.96,R0_BLOCK=dyn num_warps=1,0
triton_per_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_2,"{'x': 1, 'r0_': 512}",18.641000000000002,R0_BLOCK=dyn num_warps=4,0
triton_per_fused_add_div_exp_mean_mul_sub_4,"{'x': 1, 'r0_': 128}",18.761,R0_BLOCK=dyn num_warps=1,0
triton_per_fused_add_div_exp_mean_mul_sub_4,"{'x': 1, 'r0_': 512}",18.880000000000003,R0_BLOCK=dyn num_warps=4,0
triton_per_fused_add_div_exp_mul_sub_sum_2,"{'x': 1024, 'r0_': 1024}",20.921,XBLOCK=4 R0_BLOCK=dyn num_warps=4,0
triton_per_fused_add_div_exp_mul_sub_sum_2,"{'x': 512, 'r0_': 512}",19.241,R0_BLOCK=dyn num_warps=4,0
triton_per_fused_add_div_max_mul_1,"{'x': 1, 'r0_': 128}",18.64,R0_BLOCK=dyn num_warps=1,0
triton_per_fused_add_div_max_mul_1,"{'x': 1, 'r0_': 512}",18.641000000000002,R0_BLOCK=dyn num_warps=4,0
triton_per_fused_exp_sub_sum_3,"{'x': 1, 'r0_': 128}",18.599999999999998,R0_BLOCK=dyn num_warps=1,0
triton_per_fused_mean_1,"{'x': 1, 'r0_': 128}",18.200999999999997,R0_BLOCK=dyn num_warps=1,0
triton_per_fused_mean_2,"{'x': 1, 'r0_': 1024}",18.601,R0_BLOCK=dyn num_warps=4,0
triton_per_fused_mean_2,"{'x': 1, 'r0_': 512}",18.801,R0_BLOCK=dyn num_warps=4,0
triton_per_fused_std_2,"{'x': 1, 'r0_': 128}",18.96,R0_BLOCK=dyn num_warps=1,0
triton_per_fused_std_3,"{'x': 1, 'r0_': 1024}",18.801,R0_BLOCK=dyn num_warps=4,0
triton_per_fused_std_3,"{'x': 1, 'r0_': 512}",20.32,R0_BLOCK=dyn num_warps=4,0
triton_per_fused_std_4,"{'x': 1, 'r0_': 128}",18.759999999999998,R0_BLOCK=dyn num_warps=1,0
triton_per_fused_std_4,"{'x': 1, 'r0_': 512}",18.641000000000002,R0_BLOCK=dyn num_warps=4,0
triton_per_fused_var_5,"{'x': 1, 'r0_': 128}",19.08,R0_BLOCK=dyn num_warps=1,0
triton_per_fused_var_6,"{'x': 1, 'r0_': 128}",18.919999999999998,R0_BLOCK=dyn num_warps=1,0
triton_per_fused_var_6,"{'x': 1, 'r0_': 512}",18.761,R0_BLOCK=dyn num_warps=4,0
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 1048576},22.761,XBLOCK=1024 num_warps=8,0
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 262144},23.921000000000003,XBLOCK=512 num_warps=8,0
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 32768},25.36,XBLOCK=128 num_warps=2,0
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 65536},23.241,XBLOCK=128 num_warps=2,0
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 1048576},21.961000000000002,XBLOCK=1024 num_warps=8,0
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 262144},18.841,XBLOCK=512 num_warps=8,0
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 32768},19.801,XBLOCK=128 num_warps=2,0
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 4194304},30.681,XBLOCK=1024 num_warps=4,0
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 1048576},21.961000000000002,XBLOCK=1024 num_warps=8,0
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 262144},18.841,XBLOCK=512 num_warps=8,0
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 32768},21.12,XBLOCK=128 num_warps=2,0
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 4194304},36.321,XBLOCK=1024 num_warps=4,0
triton_poi_fused_add_0,{'x': 1048576},18.880000000000003,XBLOCK=512 num_warps=8,0
triton_poi_fused_add_0,{'x': 131072},18.84,XBLOCK=512 num_warps=8,0
triton_poi_fused_add_0,{'x': 16384},19.64,XBLOCK=256 num_warps=4,0
triton_poi_fused_add_0,{'x': 16777216},46.041,XBLOCK=512 num_warps=8,0
triton_poi_fused_add_0,{'x': 2097152},19.48,XBLOCK=512 num_warps=4,0
triton_poi_fused_add_0,{'x': 262144},18.961,XBLOCK=512 num_warps=8,0
triton_poi_fused_add_0,{'x': 32768},19.121,XBLOCK=512 num_warps=8,0
triton_poi_fused_add_0,{'x': 4096},18.72,XBLOCK=128 num_warps=2,0
triton_poi_fused_add_0,{'x': 4194304},25.96,XBLOCK=512 num_warps=8,0
triton_poi_fused_add_0,{'x': 512},18.521,XBLOCK=128 num_warps=2,0
triton_poi_fused_add_0,{'x': 65536},18.96,XBLOCK=512 num_warps=8,0
triton_poi_fused_add_0,{'x': 67108864},163.44400000000002,XBLOCK=512 num_warps=8,0
triton_poi_fused_add_0,{'x': 8388608},30.561,XBLOCK=512 num_warps=8,0
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 1048576},24.401,XBLOCK=1024 num_warps=8,0
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 262144},21.761,XBLOCK=512 num_warps=8,0
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 32768},22.880000000000003,XBLOCK=128 num_warps=2,0
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 4194304},31.081,XBLOCK=1024 num_warps=4,0
triton_poi_fused_add_div_mean_mul_sqrt_sub_var_6,{'x': 1048576},35.441,XBLOCK=1024 num_warps=8,0
triton_poi_fused_add_div_mean_mul_sqrt_sub_var_6,{'x': 65536},31.121,XBLOCK=128 num_warps=2,0
triton_poi_fused_add_div_mean_std_sub_3,{'x': 1048576},23.601,XBLOCK=1024 num_warps=8,0
triton_poi_fused_add_div_mean_std_sub_3,{'x': 16777216},57.081,XBLOCK=1024 num_warps=8,0
triton_poi_fused_add_div_mean_std_sub_3,{'x': 262144},21.761,XBLOCK=512 num_warps=8,0
triton_poi_fused_add_div_mean_std_sub_4,{'x': 16777216},57.202000000000005,XBLOCK=1024 num_warps=8,0
triton_poi_fused_add_div_mean_std_sub_4,{'x': 4194304},30.720000000000002,XBLOCK=1024 num_warps=4,0
triton_poi_fused_add_div_mean_std_sub_4,{'x': 8388608},25.0,XBLOCK=1024 num_warps=4,0
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 1048576},26.0,XBLOCK=1024 num_warps=8,0
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 2097152},26.921,XBLOCK=1024 num_warps=4,0
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 4194304},39.241,XBLOCK=1024 num_warps=8,0
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 65536},24.16,XBLOCK=128 num_warps=2,0
triton_poi_fused_add_gelu_mul_0,{'x': 1048576},19.081,XBLOCK=512 num_warps=4,0
triton_poi_fused_add_gelu_mul_0,{'x': 131072},19.321,XBLOCK=128 num_warps=2,0
triton_poi_fused_add_gelu_mul_0,{'x': 16384},19.881,XBLOCK=128 num_warps=2,0
triton_poi_fused_add_gelu_mul_0,{'x': 16777216},73.282,XBLOCK=512 num_warps=4,0
triton_poi_fused_add_gelu_mul_0,{'x': 2097152},20.081000000000003,XBLOCK=512 num_warps=4,0
triton_poi_fused_add_gelu_mul_0,{'x': 262144},19.08,XBLOCK=512 num_warps=8,0
triton_poi_fused_add_gelu_mul_0,{'x': 32768},19.84,XBLOCK=128 num_warps=2,0
triton_poi_fused_add_gelu_mul_0,{'x': 4096},18.84,XBLOCK=128 num_warps=2,0
triton_poi_fused_add_gelu_mul_0,{'x': 4194304},29.201,XBLOCK=512 num_warps=4,0
triton_poi_fused_add_gelu_mul_0,{'x': 512},18.681,XBLOCK=128 num_warps=2,0
triton_poi_fused_add_gelu_mul_0,{'x': 65536},19.681,XBLOCK=128 num_warps=2,0
triton_poi_fused_add_gelu_mul_0,{'x': 67108864},240.726,XBLOCK=512 num_warps=4,0
triton_poi_fused_add_gelu_mul_0,{'x': 8388608},38.961000000000006,XBLOCK=512 num_warps=4,0
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 1024}",20.641,XBLOCK=64 YBLOCK=64 num_warps=8,0
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 16384}",24.721,XBLOCK=64 YBLOCK=64 num_warps=8,0
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 4096}",22.04,XBLOCK=64 YBLOCK=16 num_warps=8,0
triton_poi_fused_add_mul_permute_0,"{'y': 16, 'x': 256}",21.401,XBLOCK=256 YBLOCK=16 num_warps=4,0
triton_poi_fused_add_mul_permute_0,"{'y': 256, 'x': 4096}",22.921,XBLOCK=64 YBLOCK=32 num_warps=8,0
triton_poi_fused_add_mul_permute_0,"{'y': 256, 'x': 65536}",60.322,XBLOCK=64 YBLOCK=64 num_warps=4,0
triton_poi_fused_add_mul_permute_0,"{'y': 32, 'x': 1024}",21.481,XBLOCK=64 YBLOCK=2 num_warps=2,0
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 16384}",36.121,XBLOCK=64 YBLOCK=64 num_warps=4,0
