kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_red_fused_add_div_mean_mul_var_4,"{'x': 128, 'r0_': 8192}",8.8,8.64,1.0185,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=4096 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 512},6.64,6.52,1.0184,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=2,yes
triton_poi_fused_gelu_0,{'x': 131072},6.76,6.64,1.0181,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=4,yes
triton_poi_fused_add_gelu_mul_0,{'x': 32768},6.881,6.760000000000001,1.0179,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=2,yes
triton_per_fused_add_div_exp_mean_mul_sub_4,"{'x': 1, 'r0_': 128}",6.48,6.4,1.0125,XBLOCK=1 num_warps=1,R0_BLOCK=dyn waves_per_eu=2 num_warps=1,yes
triton_red_fused_var_5,"{'x': 32, 'r0_': 8192}",6.681,6.6,1.0123,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=2048 num_warps=8,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 32768},6.68,6.6,1.0121,XBLOCK=128 num_warps=2,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 4194304},23.32,23.041,1.0121,XBLOCK=4096 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 131072},6.761,6.680000000000001,1.0121,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 128, 'r0_': 8192}",11.001,10.88,1.0111,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=4096 num_warps=8,yes
triton_poi_fused_add_div_mean_std_sub_4,{'x': 8388608},11.88,11.76,1.0102,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 128, 'r0_': 8192}",8.44,8.36,1.0096,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=4096 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 67108864},136.884,135.92399999999998,1.0071,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 65536},6.641,6.6,1.0062,XBLOCK=256 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 128, 'x': 128}",6.56,6.52,1.0061,XBLOCK=32 YBLOCK=128 num_warps=4,XBLOCK=32 YBLOCK=16 num_warps=1,yes
triton_poi_fused_add_relu_0,{'x': 131072},6.6,6.56,1.0061,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 1048576},6.76,6.720000000000001,1.006,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_red_fused_std_3,"{'x': 128, 'r0_': 8192}",7.88,7.841000000000001,1.005,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=4096 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 67108864},91.202,90.882,1.0035,XBLOCK=1024 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 67108864},224.366,223.766,1.0027,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_add_div_mean_std_sub_4,{'x': 16777216},41.681,41.641,1.001,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_div_mean_std_sub_3,{'x': 262144},11.601,11.6,1.0001,XBLOCK=1024 num_warps=4,XBLOCK=4096 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 4194304},8.481,8.48,1.0001,XBLOCK=1024 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_per_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 1, 'r0_': 128}",6.6,6.6,1.0,XBLOCK=1 num_warps=1,R0_BLOCK=dyn waves_per_eu=2 num_warps=1,yes
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 32768},6.6,6.6,1.0,XBLOCK=256 num_warps=1,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 131072},6.64,6.64,1.0,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 131072},6.72,6.720000000000001,1.0,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 16777216},21.88,21.88,1.0,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 32, 'r0_': 8192}",10.36,10.36,1.0,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=2048 num_warps=8,yes
triton_red_fused_mean_2,"{'x': 1, 'r0_': 2048}",6.48,6.481,0.9998,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=2048 waves_per_eu=2 num_warps=4,yes
triton_poi_fused_add_0,{'x': 67108864},137.124,137.16400000000002,0.9997,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 67108864},89.522,89.803,0.9969,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 16384}",22.28,22.361,0.9964,XBLOCK=32 YBLOCK=32 num_warps=4,XBLOCK=128 YBLOCK=128 num_warps=8,yes
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 2048, 'r0_': 8192}",78.203,78.482,0.9964,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 waves_per_eu=2 num_warps=4,yes
triton_poi_fused_add_div_mean_mul_sqrt_sub_var_6,{'x': 1048576},10.44,10.481,0.9961,XBLOCK=4096 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 67108864},89.363,89.723,0.996,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 67108864},89.363,89.723,0.996,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 128, 'r0_': 8192}",16.441,16.52,0.9952,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 67108864},136.244,136.92399999999998,0.995,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 16777216},22.201,22.321,0.9946,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_div_mean_std_sub_4,{'x': 4194304},14.2,14.28,0.9944,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_red_fused_std_3,"{'x': 32, 'r0_': 8192}",6.841,6.88,0.9943,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=4096 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 16384},6.8,6.84,0.9942,XBLOCK=128 num_warps=2,XBLOCK=128 num_warps=2,no
triton_per_fused_mean_2,"{'x': 1, 'r0_': 512}",6.56,6.6,0.9939,XBLOCK=1 num_warps=2,R0_BLOCK=dyn waves_per_eu=2 num_warps=4,yes
triton_per_fused_std_4,"{'x': 1, 'r0_': 512}",6.56,6.6,0.9939,XBLOCK=1 num_warps=4,R0_BLOCK=dyn waves_per_eu=2 num_warps=4,yes
triton_poi_fused_add_gelu_mul_0,{'x': 4096},6.52,6.56,0.9939,XBLOCK=256 num_warps=1,XBLOCK=64 num_warps=1,yes
triton_poi_fused_leaky_relu_0,{'x': 67108864},91.163,91.723,0.9939,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 65536},6.52,6.56,0.9939,XBLOCK=512 num_warps=2,XBLOCK=512 num_warps=8,yes
triton_per_fused_var_6,"{'x': 1, 'r0_': 512}",6.52,6.561,0.9938,XBLOCK=1 num_warps=4,R0_BLOCK=dyn num_warps=4,yes
triton_poi_fused_silu_0,{'x': 512},6.4,6.44,0.9938,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=1,yes
triton_poi_fused_silu_0,{'x': 16777216},21.921,22.081,0.9928,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 16777216},21.441,21.6,0.9926,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 32, 'r0_': 8192}",14.56,14.681,0.9918,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=2048 num_warps=8,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 8192, 'x': 2048}",26.08,26.321,0.9908,XBLOCK=64 YBLOCK=64 num_warps=4,XBLOCK=64 YBLOCK=64 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 16777216},21.441,21.64,0.9908,XBLOCK=1024 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 32, 'r0_': 8192}",17.201,17.36,0.9908,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=2048 num_warps=8,yes
triton_poi_fused_add_div_mean_std_sub_3,{'x': 16777216},41.521,41.921,0.9905,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_red_fused_add_div_mean_mul_var_4,"{'x': 8, 'r0_': 8192}",8.04,8.120000000000001,0.9901,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=4096 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 4194304},7.84,7.920999999999999,0.9898,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 67108864},89.442,90.363,0.9898,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 4194304},14.36,14.520999999999999,0.9889,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_red_fused_var_5,"{'x': 4, 'r0_': 8192}",6.681,6.760000000000001,0.9883,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=4,yes
triton_per_fused_var_5,"{'x': 1, 'r0_': 128}",6.601,6.680000000000001,0.9882,XBLOCK=1 num_warps=2,R0_BLOCK=dyn num_warps=2,yes
triton_poi_fused_add_relu_0,{'x': 16777216},30.241,30.601,0.9882,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 16384},6.72,6.8,0.9882,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 16384},6.561,6.641,0.988,XBLOCK=128 num_warps=2,XBLOCK=256 num_warps=1,yes
triton_poi_fused_leaky_relu_0,{'x': 32768},6.56,6.64,0.988,XBLOCK=256 num_warps=1,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 32768},6.6,6.680000000000001,0.988,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 4096},6.56,6.64,0.988,XBLOCK=4096 waves_per_eu=2 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_red_fused_add_div_max_mul_0,"{'x': 32, 'r0_': 8192}",6.56,6.64,0.988,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=2048 num_warps=8,yes
triton_per_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_2,"{'x': 1, 'r0_': 128}",6.52,6.6,0.9879,XBLOCK=1 num_warps=2,R0_BLOCK=dyn num_warps=1,yes
triton_poi_fused_mul_0,{'x': 131072},6.52,6.6,0.9879,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 32768},6.48,6.561,0.9877,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=8,yes
triton_per_fused_var_6,"{'x': 1, 'r0_': 128}",6.44,6.521,0.9876,XBLOCK=1 num_warps=1,R0_BLOCK=dyn num_warps=2,yes
triton_poi_fused_gelu_0,{'x': 16777216},22.76,23.081,0.9861,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 16777216},30.001,30.48,0.9843,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 4096, 'x': 4096}",43.641,44.361,0.9838,XBLOCK=128 YBLOCK=32 num_warps=4,XBLOCK=128 YBLOCK=128 num_warps=8,yes
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 262144},6.8,6.92,0.9827,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 262144},6.68,6.8,0.9824,XBLOCK=4096 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_red_fused_add_div_max_mul_0,"{'x': 4, 'r0_': 8192}",6.68,6.8,0.9824,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=4096 num_warps=4,yes
triton_poi_fused_mul_relu_0,{'x': 16384},6.64,6.760000000000001,0.9822,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=2,yes
triton_poi_fused_tanh_0,{'x': 131072},6.68,6.801,0.9822,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_add_0,{'x': 131072},6.56,6.680000000000001,0.982,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 512},6.52,6.64,0.9819,XBLOCK=256 num_warps=1,XBLOCK=64 num_warps=1,yes
triton_poi_fused_mul_relu_0,{'x': 4096},6.52,6.64,0.9819,XBLOCK=256 num_warps=1,XBLOCK=512 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 512},6.48,6.6,0.9818,XBLOCK=512 waves_per_eu=2 num_warps=2,XBLOCK=128 num_warps=1,yes
triton_per_fused_std_4,"{'x': 1, 'r0_': 128}",6.44,6.56,0.9817,XBLOCK=1 num_warps=2,R0_BLOCK=dyn waves_per_eu=2 num_warps=1,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 4194304},14.16,14.481000000000002,0.9778,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 128, 'r0_': 8192}",7.04,7.2,0.9778,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=4096 num_warps=8,yes
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 8, 'r0_': 8192}",6.72,6.88,0.9767,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 16384},6.68,6.84,0.9766,XBLOCK=4096 num_warps=4,XBLOCK=128 num_warps=2,yes
triton_poi_fused_add_gelu_mul_0,{'x': 65536},6.64,6.8,0.9765,XBLOCK=4096 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 262144},6.64,6.8,0.9765,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=4,yes
triton_poi_fused_silu_0,{'x': 16384},6.64,6.8,0.9765,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=2,yes
triton_poi_fused_relu_sigmoid_0,{'x': 4194304},8.28,8.48,0.9764,XBLOCK=1024 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 512},6.64,6.801,0.9763,XBLOCK=512 waves_per_eu=2 num_warps=2,XBLOCK=256 num_warps=2,yes
triton_poi_fused_add_mul_permute_0,"{'y': 256, 'x': 65536}",41.041,42.041000000000004,0.9762,XBLOCK=32 YBLOCK=32 num_warps=4,XBLOCK=128 YBLOCK=128 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 16384},6.56,6.720000000000001,0.9762,XBLOCK=4096 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_per_fused_std_2,"{'x': 1, 'r0_': 128}",6.52,6.680000000000001,0.976,XBLOCK=1 num_warps=1,R0_BLOCK=dyn waves_per_eu=2 num_warps=2,yes
triton_poi_fused_add_relu_0,{'x': 512},6.52,6.680000000000001,0.976,XBLOCK=256 num_warps=1,XBLOCK=256 num_warps=2,yes
triton_poi_fused_add_0,{'x': 512},6.321,6.4799999999999995,0.9755,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=1,yes
triton_poi_fused_add_0,{'x': 16777216},29.801,30.56,0.9752,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_red_fused_var_5,"{'x': 128, 'r0_': 8192}",7.72,7.920999999999999,0.9746,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=4096 waves_per_eu=2 num_warps=8,yes
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 128, 'r0_': 8192}",18.24,18.72,0.9744,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=8,yes
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 4096}",8.64,8.88,0.973,XBLOCK=128 YBLOCK=16 num_warps=4,XBLOCK=16 YBLOCK=16 num_warps=4,yes
triton_poi_fused_mul_0,{'x': 32768},6.64,6.84,0.9708,XBLOCK=4096 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 262144},6.64,6.84,0.9708,XBLOCK=4096 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 32768},6.601,6.8,0.9707,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 4096},6.521,6.720000000000001,0.9704,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=64 num_warps=1,yes
triton_poi_fused_tanh_0,{'x': 65536},6.6,6.801,0.9704,XBLOCK=512 num_warps=2,XBLOCK=1024 num_warps=8,yes
triton_red_fused_add_div_max_mul_0,"{'x': 128, 'r0_': 8192}",6.56,6.760999999999999,0.9703,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=4096 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 32768},6.52,6.720000000000001,0.9702,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 65536},6.52,6.720000000000001,0.9702,XBLOCK=512 num_warps=2,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 4096},6.52,6.720000000000001,0.9702,XBLOCK=256 num_warps=1,XBLOCK=512 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 65536},6.48,6.680000000000001,0.9701,XBLOCK=512 num_warps=2,XBLOCK=512 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 512},6.48,6.680000000000001,0.9701,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=1,yes
triton_per_fused_exp_sub_sum_3,"{'x': 1, 'r0_': 128}",6.44,6.64,0.9699,XBLOCK=1 num_warps=1,R0_BLOCK=dyn num_warps=2,yes
triton_per_fused_mean_1,"{'x': 1, 'r0_': 128}",6.48,6.681,0.9699,XBLOCK=1 num_warps=1,R0_BLOCK=dyn waves_per_eu=2 num_warps=2,yes
triton_poi_fused_gelu_0,{'x': 512},6.44,6.64,0.9699,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=2,yes
triton_poi_fused_leaky_relu_0,{'x': 4096},6.44,6.64,0.9699,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 4194304},7.72,7.96,0.9698,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_per_fused_add_div_exp_mean_mul_sub_4,"{'x': 1, 'r0_': 512}",6.4,6.6,0.9697,XBLOCK=1 num_warps=4,R0_BLOCK=dyn num_warps=2,yes
triton_red_fused_mean_1,"{'x': 1, 'r0_': 2048}",6.44,6.641,0.9697,XBLOCK=1 R0_BLOCK=64 num_warps=1,R0_BLOCK=1024 num_warps=4,yes
