kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 1048576},11.641,7.52,1.548,XBLOCK=1024 num_warps=4,,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 262144},9.84,7.24,1.3591,XBLOCK=4096 num_warps=4,,yes
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 2097152},9.08,7.2,1.2611,XBLOCK=512 num_warps=4,,yes
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 65536},12.961,10.28,1.2608,XBLOCK=8192 waves_per_eu=2 num_warps=4,,yes
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 4096}",8.64,6.96,1.2414,XBLOCK=128 YBLOCK=16 num_warps=4,,yes
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 1048576},12.12,10.0,1.212,XBLOCK=2048 waves_per_eu=1 num_warps=8,,yes
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 32768},11.761,9.721,1.2099,XBLOCK=4096 num_warps=4,,yes
triton_poi_fused_add_mul_permute_0,"{'y': 256, 'x': 4096}",9.121,7.720000000000001,1.1815,XBLOCK=64 YBLOCK=32 num_warps=4,,yes
triton_red_fused_mean_std_1,"{'x': 2048, 'r0_': 8192}",22.801,19.400000000000002,1.1753,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=2 R0_BLOCK=4096 num_warps=4,yes
triton_poi_fused_add_div_mean_std_sub_3,{'x': 262144},11.601,10.08,1.1509,XBLOCK=1024 num_warps=4,,yes
triton_red_fused_add_div_max_mul_0,"{'x': 8, 'r0_': 8192}",7.4,6.4799999999999995,1.142,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 waves_per_eu=2 num_warps=8,yes
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 4, 'r0_': 8192}",15.121,13.360000000000001,1.1318,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 waves_per_eu=2 num_warps=8,yes
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 4, 'r0_': 8192}",8.001,7.201,1.1111,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 131072},7.44,6.720000000000001,1.1071,XBLOCK=2048 waves_per_eu=1 num_warps=8,,yes
triton_red_fused_add_div_max_mul_0,"{'x': 4, 'r0_': 8192}",6.68,6.04,1.106,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 waves_per_eu=2 num_warps=8,yes
triton_per_fused_std_3,"{'x': 1, 'r0_': 512}",7.12,6.4799999999999995,1.0988,XBLOCK=1 num_warps=2,R0_BLOCK=dyn waves_per_eu=2 num_warps=2,yes
triton_red_fused_var_5,"{'x': 512, 'r0_': 8192}",9.08,8.319999999999999,1.0913,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=2 R0_BLOCK=4096 num_warps=4,yes
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 1048576},8.2,7.52,1.0904,XBLOCK=512 num_warps=4,,yes
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 32, 'r0_': 8192}",8.04,7.4,1.0865,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 1024}",8.2,7.64,1.0733,XBLOCK=1024 YBLOCK=1 num_warps=4,,yes
triton_poi_fused_mul_0,{'x': 512},6.64,6.2,1.071,XBLOCK=256 num_warps=1,,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 8192, 'x': 8192}",219.806,205.725,1.0684,XBLOCK=32 YBLOCK=512 num_warps=4,,yes
triton_per_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 1, 'r0_': 128}",6.6,6.2,1.0645,XBLOCK=1 num_warps=1,R0_BLOCK=dyn num_warps=2,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 32768},6.68,6.28,1.0637,XBLOCK=128 num_warps=2,,yes
triton_poi_fused_leaky_relu_0,{'x': 32768},6.56,6.2,1.0581,XBLOCK=256 num_warps=1,,yes
triton_poi_fused_tanh_0,{'x': 16384},6.68,6.361000000000001,1.0501,XBLOCK=4096 num_warps=4,,yes
triton_poi_fused_tanh_0,{'x': 1048576},6.88,6.56,1.0488,XBLOCK=2048 waves_per_eu=1 num_warps=8,,yes
triton_poi_fused_add_div_mean_mul_sqrt_sub_var_6,{'x': 65536},10.72,10.241,1.0468,XBLOCK=4096 num_warps=4,,yes
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 4096}",8.321,7.96,1.0454,XBLOCK=16 YBLOCK=256 num_warps=4,,yes
triton_per_fused_var_5,"{'x': 1, 'r0_': 128}",6.601,6.32,1.0445,XBLOCK=1 num_warps=2,R0_BLOCK=dyn waves_per_eu=2 num_warps=1,yes
triton_poi_fused_add_gelu_mul_0,{'x': 512},6.64,6.36,1.044,XBLOCK=512 waves_per_eu=2 num_warps=2,,yes
triton_red_fused_mean_std_1,"{'x': 512, 'r0_': 8192}",9.36,9.0,1.04,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=2 R0_BLOCK=4096 num_warps=4,yes
triton_poi_fused_add_mul_permute_0,"{'y': 64, 'x': 4096}",7.6,7.32,1.0383,XBLOCK=32 YBLOCK=32 num_warps=4,,yes
triton_poi_fused_gelu_0,{'x': 32768},6.601,6.36,1.0379,XBLOCK=2048 waves_per_eu=1 num_warps=8,,yes
triton_poi_fused_tanh_0,{'x': 262144},6.68,6.44,1.0373,XBLOCK=2048 waves_per_eu=1 num_warps=8,,yes
triton_red_fused_std_3,"{'x': 512, 'r0_': 8192}",8.92,8.6,1.0372,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=2 R0_BLOCK=4096 num_warps=4,yes
triton_poi_fused_mul_0,{'x': 16384},6.72,6.481,1.0369,XBLOCK=2048 waves_per_eu=1 num_warps=8,,yes
triton_red_fused_var_5,"{'x': 4, 'r0_': 8192}",6.681,6.4799999999999995,1.031,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=4096 num_warps=4,yes
triton_poi_fused_add_gelu_mul_0,{'x': 16384},6.8,6.6,1.0303,XBLOCK=128 num_warps=2,,yes
triton_red_fused_std_3,"{'x': 32, 'r0_': 8192}",6.841,6.64,1.0303,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=4096 num_warps=4,yes
triton_per_fused_var_6,"{'x': 1, 'r0_': 512}",6.52,6.36,1.0252,XBLOCK=1 num_warps=4,R0_BLOCK=dyn waves_per_eu=2 num_warps=2,yes
triton_poi_fused_leaky_relu_0,{'x': 65536},6.52,6.36,1.0252,XBLOCK=512 num_warps=2,,yes
triton_poi_fused_mul_relu_0,{'x': 32768},6.6,6.44,1.0248,XBLOCK=8192 waves_per_eu=2 num_warps=4,,yes
triton_poi_fused_add_gelu_mul_0,{'x': 65536},6.64,6.4799999999999995,1.0247,XBLOCK=4096 num_warps=4,,yes
triton_poi_fused_silu_0,{'x': 131072},6.761,6.6,1.0244,XBLOCK=4096 num_warps=4,,yes
triton_poi_fused_add_gelu_mul_0,{'x': 32768},6.881,6.720000000000001,1.024,XBLOCK=2048 waves_per_eu=1 num_warps=8,,yes
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 4194304},22.08,21.6,1.0222,XBLOCK=512 num_warps=4,,yes
triton_poi_fused_relu_sigmoid_0,{'x': 32768},6.44,6.32,1.019,XBLOCK=256 num_warps=1,,yes
triton_poi_fused_gelu_0,{'x': 262144},6.4,6.281,1.0189,XBLOCK=512 num_warps=4,,yes
triton_poi_fused_leaky_relu_0,{'x': 512},6.52,6.4,1.0187,XBLOCK=256 num_warps=1,,yes
triton_poi_fused_tanh_0,{'x': 65536},6.6,6.4799999999999995,1.0185,XBLOCK=512 num_warps=2,,yes
triton_poi_fused_leaky_relu_0,{'x': 131072},6.64,6.52,1.0184,XBLOCK=512 num_warps=4,,yes
triton_poi_fused_leaky_relu_0,{'x': 262144},6.68,6.56,1.0183,XBLOCK=4096 num_warps=4,,yes
triton_poi_fused_tanh_0,{'x': 131072},6.68,6.56,1.0183,XBLOCK=4096 num_warps=4,,yes
triton_poi_fused_mul_relu_0,{'x': 131072},6.72,6.6,1.0182,XBLOCK=8192 waves_per_eu=2 num_warps=4,,yes
triton_poi_fused_mul_relu_0,{'x': 1048576},6.76,6.64,1.0181,XBLOCK=1024 num_warps=4,,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 512, 'x': 512}",7.68,7.56,1.0159,XBLOCK=64 YBLOCK=32 num_warps=4,,yes
triton_per_fused_exp_sub_sum_3,"{'x': 1, 'r0_': 128}",6.44,6.36,1.0126,XBLOCK=1 num_warps=1,R0_BLOCK=dyn num_warps=2,yes
