kernel_name,size_hints,fastest_us,config
triton_poi_fused_add_mul_permute_0,"{'y': 64, 'x': 1024}",18.72,XBLOCK=64 YBLOCK=2 num_warps=2
triton_poi_fused_add_mul_permute_0,"{'y': 64, 'x': 4096}",19.28,XBLOCK=64 YBLOCK=32 num_warps=2
triton_poi_fused_add_mul_transpose_0,"{'y': 1024, 'x': 1024}",19.52,XBLOCK=64 YBLOCK=128 num_warps=8
triton_poi_fused_add_mul_transpose_0,"{'y': 128, 'x': 128}",19.04,XBLOCK=8 YBLOCK=16 num_warps=2
triton_poi_fused_add_mul_transpose_0,"{'y': 2048, 'x': 2048}",26.841,XBLOCK=64 YBLOCK=16 num_warps=1
triton_poi_fused_add_mul_transpose_0,"{'y': 4096, 'x': 4096}",54.561,XBLOCK=256 YBLOCK=32 num_warps=8
triton_poi_fused_add_mul_transpose_0,"{'y': 512, 'x': 512}",19.48,XBLOCK=4 YBLOCK=32 num_warps=2
triton_poi_fused_add_mul_transpose_0,"{'y': 8192, 'x': 2048}",38.841,XBLOCK=64 YBLOCK=128 num_warps=4
triton_poi_fused_add_mul_transpose_0,"{'y': 8192, 'x': 8192}",218.326,XBLOCK=128 YBLOCK=128 num_warps=8
triton_poi_fused_add_relu_0,{'x': 1048576},18.641,XBLOCK=128 num_warps=2
triton_poi_fused_add_relu_0,{'x': 131072},18.32,XBLOCK=2048 num_warps=1
triton_poi_fused_add_relu_0,{'x': 16384},18.081,XBLOCK=256 num_warps=4
triton_poi_fused_add_relu_0,{'x': 16777216},42.481,XBLOCK=256 num_warps=2
triton_poi_fused_add_relu_0,{'x': 2097152},19.121,XBLOCK=256 num_warps=1
triton_poi_fused_add_relu_0,{'x': 262144},18.44,XBLOCK=4096 num_warps=4
triton_poi_fused_add_relu_0,{'x': 32768},18.36,XBLOCK=256 num_warps=1
triton_poi_fused_add_relu_0,{'x': 4096},18.321,XBLOCK=512 num_warps=1
triton_poi_fused_add_relu_0,{'x': 4194304},22.081,XBLOCK=4096 num_warps=4
triton_poi_fused_add_relu_0,{'x': 512},18.241,XBLOCK=256 num_warps=1
triton_poi_fused_add_relu_0,{'x': 65536},18.36,XBLOCK=1024 num_warps=1
triton_poi_fused_add_relu_0,{'x': 67108864},144.684,XBLOCK=128 num_warps=1
triton_poi_fused_add_relu_0,{'x': 8388608},27.48,XBLOCK=256 num_warps=1
triton_poi_fused_gelu_0,{'x': 1048576},18.96,XBLOCK=512 num_warps=2
triton_poi_fused_gelu_0,{'x': 131072},18.6,XBLOCK=1024 num_warps=2
triton_poi_fused_gelu_0,{'x': 16384},18.36,XBLOCK=256 num_warps=2
triton_poi_fused_gelu_0,{'x': 16777216},35.081,XBLOCK=512 num_warps=1
triton_poi_fused_gelu_0,{'x': 2097152},19.04,XBLOCK=1024 num_warps=8
triton_poi_fused_gelu_0,{'x': 262144},18.56,XBLOCK=1024 num_warps=1
triton_poi_fused_gelu_0,{'x': 32768},18.32,XBLOCK=256 num_warps=4
triton_poi_fused_gelu_0,{'x': 4096},18.361,XBLOCK=512 num_warps=2
triton_poi_fused_gelu_0,{'x': 4194304},21.961,XBLOCK=512 num_warps=4
triton_poi_fused_gelu_0,{'x': 512},18.56,XBLOCK=512 num_warps=1
triton_poi_fused_gelu_0,{'x': 65536},18.68,XBLOCK=1024 num_warps=1
triton_poi_fused_gelu_0,{'x': 67108864},102.323,XBLOCK=256 num_warps=1
triton_poi_fused_gelu_0,{'x': 8388608},25.441,XBLOCK=512 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 1048576},18.601,XBLOCK=128 num_warps=2
triton_poi_fused_leaky_relu_0,{'x': 131072},18.441,XBLOCK=2048 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 16384},18.401,XBLOCK=256 num_warps=4
triton_poi_fused_leaky_relu_0,{'x': 16777216},34.001,XBLOCK=512 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 2097152},19.081,XBLOCK=256 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 262144},18.28,XBLOCK=1024 num_warps=8
triton_poi_fused_leaky_relu_0,{'x': 32768},18.56,XBLOCK=512 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 4096},18.321,XBLOCK=512 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 4194304},19.88,XBLOCK=2048 num_warps=4
triton_poi_fused_leaky_relu_0,{'x': 512},18.521,XBLOCK=128 num_warps=2
triton_poi_fused_leaky_relu_0,{'x': 65536},18.481,XBLOCK=1024 num_warps=4
triton_poi_fused_leaky_relu_0,{'x': 67108864},103.563,XBLOCK=256 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 8388608},25.361,XBLOCK=512 num_warps=1
triton_poi_fused_mul_0,{'x': 1048576},18.84,XBLOCK=4096 num_warps=2
triton_poi_fused_mul_0,{'x': 131072},18.441,XBLOCK=2048 num_warps=4
triton_poi_fused_mul_0,{'x': 16384},18.561,XBLOCK=2048 num_warps=2
triton_poi_fused_mul_0,{'x': 16777216},42.801,XBLOCK=256 num_warps=2
triton_poi_fused_mul_0,{'x': 2097152},19.041,XBLOCK=256 num_warps=1
triton_poi_fused_mul_0,{'x': 262144},18.521,XBLOCK=2048 num_warps=2
triton_poi_fused_mul_0,{'x': 32768},18.04,XBLOCK=256 num_warps=1
triton_poi_fused_mul_0,{'x': 4096},18.48,XBLOCK=64 num_warps=1
triton_poi_fused_mul_0,{'x': 4194304},22.24,XBLOCK=4096 num_warps=2
triton_poi_fused_mul_0,{'x': 512},18.721,XBLOCK=128 num_warps=2
triton_poi_fused_mul_0,{'x': 65536},18.121,XBLOCK=2048 num_warps=8
triton_poi_fused_mul_0,{'x': 67108864},145.844,XBLOCK=128 num_warps=1
triton_poi_fused_mul_0,{'x': 8388608},27.561,XBLOCK=256 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 1048576},18.601,XBLOCK=128 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 131072},18.4,XBLOCK=4096 num_warps=2
triton_poi_fused_mul_relu_0,{'x': 16384},18.2,XBLOCK=4096 num_warps=4
triton_poi_fused_mul_relu_0,{'x': 16777216},33.641,XBLOCK=512 num_warps=2
triton_poi_fused_mul_relu_0,{'x': 2097152},18.841,XBLOCK=256 num_warps=4
triton_poi_fused_mul_relu_0,{'x': 262144},18.48,XBLOCK=2048 num_warps=2
triton_poi_fused_mul_relu_0,{'x': 32768},18.36,XBLOCK=1024 num_warps=2
triton_poi_fused_mul_relu_0,{'x': 4096},18.24,XBLOCK=128 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 4194304},19.481,XBLOCK=1024 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 512},18.28,XBLOCK=128 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 65536},18.481,XBLOCK=256 num_warps=2
triton_poi_fused_mul_relu_0,{'x': 67108864},104.283,XBLOCK=512 num_warps=2
triton_poi_fused_mul_relu_0,{'x': 8388608},23.601,XBLOCK=2048 num_warps=2
triton_poi_fused_relu_sigmoid_0,{'x': 1048576},18.72,XBLOCK=512 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 131072},18.48,XBLOCK=4096 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 16384},18.52,XBLOCK=2048 num_warps=2
triton_poi_fused_relu_sigmoid_0,{'x': 16777216},34.201,XBLOCK=512 num_warps=1
triton_poi_fused_relu_sigmoid_0,{'x': 2097152},19.08,XBLOCK=512 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 262144},18.44,XBLOCK=1024 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 32768},18.001,XBLOCK=4096 num_warps=8
triton_poi_fused_relu_sigmoid_0,{'x': 4096},18.4,XBLOCK=1024 num_warps=1
triton_poi_fused_relu_sigmoid_0,{'x': 4194304},20.801,XBLOCK=512 num_warps=2
triton_poi_fused_relu_sigmoid_0,{'x': 512},18.401,XBLOCK=512 num_warps=1
triton_poi_fused_relu_sigmoid_0,{'x': 65536},18.48,XBLOCK=2048 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 67108864},102.243,XBLOCK=256 num_warps=1
triton_poi_fused_relu_sigmoid_0,{'x': 8388608},24.481,XBLOCK=2048 num_warps=8
triton_poi_fused_silu_0,{'x': 1048576},18.761,XBLOCK=1024 num_warps=8
triton_poi_fused_silu_0,{'x': 131072},18.88,XBLOCK=2048 num_warps=1
triton_poi_fused_silu_0,{'x': 16384},18.48,XBLOCK=256 num_warps=1
triton_poi_fused_silu_0,{'x': 16777216},34.0,XBLOCK=512 num_warps=1
triton_poi_fused_silu_0,{'x': 2097152},18.841,XBLOCK=512 num_warps=8
triton_poi_fused_silu_0,{'x': 262144},18.36,XBLOCK=1024 num_warps=8
triton_poi_fused_silu_0,{'x': 32768},18.241,XBLOCK=4096 num_warps=8
triton_poi_fused_silu_0,{'x': 4096},18.2,XBLOCK=1024 num_warps=8
triton_poi_fused_silu_0,{'x': 4194304},20.601,XBLOCK=512 num_warps=2
triton_poi_fused_silu_0,{'x': 512},18.241,XBLOCK=512 num_warps=1
triton_poi_fused_silu_0,{'x': 65536},18.561,XBLOCK=256 num_warps=4
triton_poi_fused_silu_0,{'x': 67108864},102.403,XBLOCK=256 num_warps=1
triton_poi_fused_silu_0,{'x': 8388608},24.2,XBLOCK=512 num_warps=2
triton_poi_fused_tanh_0,{'x': 1048576},18.681,XBLOCK=1024 num_warps=4
triton_poi_fused_tanh_0,{'x': 131072},18.72,XBLOCK=256 num_warps=2
triton_poi_fused_tanh_0,{'x': 16384},18.6,XBLOCK=1024 num_warps=2
triton_poi_fused_tanh_0,{'x': 16777216},34.841,XBLOCK=512 num_warps=1
triton_poi_fused_tanh_0,{'x': 2097152},19.161,XBLOCK=256 num_warps=4
triton_poi_fused_tanh_0,{'x': 262144},18.641,XBLOCK=1024 num_warps=8
triton_poi_fused_tanh_0,{'x': 32768},18.441,XBLOCK=256 num_warps=1
triton_poi_fused_tanh_0,{'x': 4096},18.401,XBLOCK=128 num_warps=1
triton_poi_fused_tanh_0,{'x': 4194304},21.36,XBLOCK=1024 num_warps=8
triton_poi_fused_tanh_0,{'x': 512},18.881,XBLOCK=64 num_warps=1
triton_poi_fused_tanh_0,{'x': 65536},18.321,XBLOCK=128 num_warps=2
triton_poi_fused_tanh_0,{'x': 67108864},102.443,XBLOCK=256 num_warps=1
triton_poi_fused_tanh_0,{'x': 8388608},24.801,XBLOCK=2048 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 128, 'r0_': 8192}",31.041,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 32, 'r0_': 8192}",30.241,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 4, 'r0_': 8192}",29.881,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 8, 'r0_': 8192}",30.081,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 128, 'r0_': 8192}",29.52,XBLOCK=1 R0_BLOCK=4096 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 32, 'r0_': 8192}",27.76,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 4, 'r0_': 8192}",25.6,XBLOCK=1 R0_BLOCK=8192 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 512, 'r0_': 8192}",39.641,XBLOCK=1 R0_BLOCK=1024 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 128, 'r0_': 8192}",20.721,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 32, 'r0_': 8192}",19.56,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 4, 'r0_': 8192}",19.521,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 512, 'r0_': 8192}",23.2,XBLOCK=1 R0_BLOCK=8192 num_warps=8
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 128, 'r0_': 8192}",19.321,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 2048, 'r0_': 2048}",31.801,XBLOCK=1 R0_BLOCK=1024 num_warps=4
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 8, 'r0_': 8192}",19.001,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_add_div_max_mul_0,"{'x': 128, 'r0_': 8192}",18.72,XBLOCK=1 R0_BLOCK=2048 num_warps=8
triton_red_fused_add_div_max_mul_0,"{'x': 32, 'r0_': 8192}",18.52,XBLOCK=1 R0_BLOCK=1024 num_warps=4
triton_red_fused_add_div_max_mul_0,"{'x': 4, 'r0_': 8192}",18.52,XBLOCK=1 R0_BLOCK=1024 num_warps=4
triton_red_fused_add_div_max_mul_0,"{'x': 512, 'r0_': 8192}",22.481,XBLOCK=2 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_add_div_max_mul_0,"{'x': 8, 'r0_': 8192}",17.92,XBLOCK=1 R0_BLOCK=1024 num_warps=4
triton_red_fused_add_div_mean_mul_var_4,"{'x': 128, 'r0_': 8192}",21.361,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=4
triton_red_fused_add_div_mean_mul_var_4,"{'x': 8, 'r0_': 8192}",20.001,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=8
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 128, 'r0_': 8192}",23.521,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 2048, 'r0_': 8192}",90.562,XBLOCK=2 R0_BLOCK=1024 num_warps=4
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 32, 'r0_': 8192}",23.04,XBLOCK=1 R0_BLOCK=4096 num_warps=8
triton_red_fused_mean_1,"{'x': 1, 'r0_': 2048}",17.961,XBLOCK=1 R0_BLOCK=2048 num_warps=4
triton_red_fused_mean_2,"{'x': 1, 'r0_': 2048}",18.201,XBLOCK=1 R0_BLOCK=1024 num_warps=1
triton_red_fused_mean_std_1,"{'x': 1024, 'r0_': 8192}",26.121,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=2
triton_red_fused_mean_std_1,"{'x': 2048, 'r0_': 8192}",32.561,XBLOCK=2 R0_BLOCK=4096 num_warps=4
triton_red_fused_mean_std_1,"{'x': 512, 'r0_': 8192}",21.52,XBLOCK=1 R0_BLOCK=8192 num_warps=4
triton_red_fused_std_2,"{'x': 1, 'r0_': 2048}",18.28,XBLOCK=1 R0_BLOCK=2048 num_warps=4
triton_red_fused_std_3,"{'x': 1, 'r0_': 2048}",18.32,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8
triton_red_fused_std_3,"{'x': 128, 'r0_': 8192}",19.8,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_std_3,"{'x': 32, 'r0_': 8192}",19.081,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=4
triton_red_fused_std_3,"{'x': 4, 'r0_': 8192}",19.001,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8
triton_red_fused_std_3,"{'x': 512, 'r0_': 8192}",20.56,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=4
triton_red_fused_var_5,"{'x': 128, 'r0_': 8192}",19.84,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8
triton_red_fused_var_5,"{'x': 32, 'r0_': 8192}",18.721,XBLOCK=1 R0_BLOCK=1024 num_warps=4
triton_red_fused_var_5,"{'x': 4, 'r0_': 8192}",18.84,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=4
triton_red_fused_var_5,"{'x': 512, 'r0_': 8192}",20.801,XBLOCK=1 R0_BLOCK=1024 num_warps=4
