kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_red_fused_add_div_max_mul_0,"{'x': 32, 'r0_': 8192}",19.921,18.561,1.0733,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=4,XBLOCK=1 R0_BLOCK=4096 num_warps=4,yes
triton_poi_fused_mul_relu_0,{'x': 262144},20.12,18.76,1.0725,XBLOCK=256 num_warps=2,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 4096},19.8,18.481,1.0714,XBLOCK=2048 num_warps=8,XBLOCK=4096 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 512},19.88,18.56,1.0711,XBLOCK=128 num_warps=1,XBLOCK=256 num_warps=2,yes
triton_poi_fused_add_relu_0,{'x': 8388608},29.681,27.721,1.0707,XBLOCK=2048 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 512},20.001,18.68,1.0707,XBLOCK=512 num_warps=1,XBLOCK=512 num_warps=8,yes
triton_red_fused_add_div_max_mul_0,"{'x': 8, 'r0_': 8192}",19.761,18.481,1.0693,XBLOCK=1 R0_BLOCK=4096 num_warps=8,XBLOCK=1 R0_BLOCK=4096 num_warps=8,no
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 32768},19.84,18.56,1.069,XBLOCK=512 num_warps=8,XBLOCK=256 num_warps=2,yes
triton_poi_fused_leaky_relu_0,{'x': 65536},20.08,18.801,1.068,XBLOCK=1024 num_warps=8,XBLOCK=128 num_warps=1,yes
triton_poi_fused_add_relu_0,{'x': 512},20.2,18.92,1.0677,XBLOCK=512 num_warps=4,XBLOCK=256 num_warps=2,yes
triton_red_fused_std_3,"{'x': 1, 'r0_': 2048}",19.6,18.36,1.0675,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 4194304},22.881,21.441,1.0672,XBLOCK=2048 num_warps=8,XBLOCK=4096 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 16384},20.241,19.001,1.0653,XBLOCK=512 num_warps=8,XBLOCK=64 num_warps=1,yes
triton_poi_fused_add_div_mean_std_sub_4,{'x': 4194304},31.521,29.601,1.0649,XBLOCK=2048 num_warps=8,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_add_0,{'x': 2097152},20.441,19.201,1.0646,XBLOCK=256 num_warps=2,XBLOCK=256 num_warps=2,no
triton_poi_fused_add_mul_transpose_0,"{'y': 2048, 'x': 2048}",30.401,28.561,1.0644,XBLOCK=256 YBLOCK=32 num_warps=8,XBLOCK=64 YBLOCK=32 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 131072},19.881,18.68,1.0643,XBLOCK=128 num_warps=1,XBLOCK=64 num_warps=1,yes
triton_per_fused_std_2,"{'x': 1, 'r0_': 128}",20.001,18.801,1.0638,XBLOCK=1 num_warps=1,XBLOCK=1 waves_per_eu=2 num_warps=2,yes
triton_poi_fused_add_div_mean_std_sub_4,{'x': 16777216},58.042,54.561,1.0638,XBLOCK=4096 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_0,{'x': 16384},20.121,18.92,1.0635,XBLOCK=128 num_warps=1,XBLOCK=256 num_warps=4,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 65536},25.521,24.0,1.0634,XBLOCK=64 num_warps=1,XBLOCK=128 num_warps=2,yes
triton_poi_fused_leaky_relu_0,{'x': 1048576},20.201,19.001,1.0632,XBLOCK=128 num_warps=1,XBLOCK=128 num_warps=2,yes
triton_poi_fused_leaky_relu_0,{'x': 131072},20.201,19.0,1.0632,XBLOCK=1024 num_warps=8,XBLOCK=128 num_warps=2,yes
triton_poi_fused_add_0,{'x': 1048576},20.32,19.12,1.0628,XBLOCK=1024 num_warps=8,XBLOCK=128 num_warps=2,yes
triton_poi_fused_add_relu_0,{'x': 4096},19.881,18.72,1.062,XBLOCK=256 num_warps=2,XBLOCK=256 num_warps=2,no
triton_poi_fused_add_0,{'x': 4096},19.961,18.8,1.0618,XBLOCK=128 num_warps=1,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 262144},20.081,18.921,1.0613,XBLOCK=256 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 16384},20.121,18.96,1.0612,XBLOCK=2048 num_warps=4,XBLOCK=4096 num_warps=8,yes
triton_red_fused_mean_2,"{'x': 1, 'r0_': 2048}",19.441,18.321,1.0611,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8,no
triton_per_fused_std_3,"{'x': 1, 'r0_': 512}",20.24,19.081,1.0607,XBLOCK=1 num_warps=4,XBLOCK=1 waves_per_eu=2 num_warps=2,yes
triton_poi_fused_silu_0,{'x': 1048576},20.28,19.121,1.0606,XBLOCK=1024 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 2097152},20.481,19.32,1.0601,XBLOCK=256 num_warps=2,XBLOCK=256 num_warps=4,yes
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 32, 'r0_': 8192}",32.601,30.761,1.0598,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=8,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_add_mul_permute_0,"{'y': 256, 'x': 65536}",58.642,55.361,1.0593,XBLOCK=512 YBLOCK=32 num_warps=8,XBLOCK=64 YBLOCK=64 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 262144},20.04,18.921,1.0591,XBLOCK=512 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 65536},20.08,18.96,1.0591,XBLOCK=512 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 1048576},27.36,25.841,1.0588,XBLOCK=4096 num_warps=8,XBLOCK=256 num_warps=4,yes
triton_poi_fused_mul_relu_0,{'x': 4194304},21.68,20.48,1.0586,XBLOCK=1024 num_warps=4,XBLOCK=4096 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 512},19.76,18.681,1.0578,XBLOCK=256 num_warps=2,XBLOCK=512 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 4096},19.881,18.801,1.0574,XBLOCK=512 num_warps=8,XBLOCK=128 num_warps=1,yes
triton_poi_fused_leaky_relu_0,{'x': 32768},19.961,18.88,1.0573,XBLOCK=2048 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_poi_fused_mul_relu_0,{'x': 2097152},20.64,19.521,1.0573,XBLOCK=256 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_add_0,{'x': 32768},19.96,18.88,1.0572,XBLOCK=64 num_warps=1,XBLOCK=256 num_warps=4,yes
triton_red_fused_std_3,"{'x': 4, 'r0_': 8192}",21.001,19.88,1.0564,XBLOCK=1 R0_BLOCK=4096 num_warps=8,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=4,yes
triton_per_fused_var_6,"{'x': 1, 'r0_': 128}",19.521,18.481,1.0563,XBLOCK=1 num_warps=1,XBLOCK=1 waves_per_eu=2 num_warps=1,yes
triton_poi_fused_leaky_relu_0,{'x': 16384},19.84,18.8,1.0553,XBLOCK=1024 num_warps=2,XBLOCK=256 num_warps=1,yes
triton_poi_fused_silu_0,{'x': 16777216},36.681,34.761,1.0552,XBLOCK=2048 num_warps=8,XBLOCK=2048 num_warps=8,no
triton_poi_fused_add_relu_0,{'x': 65536},19.921,18.88,1.0551,XBLOCK=4096 num_warps=8,XBLOCK=4096 num_warps=8,no
triton_poi_fused_mul_relu_0,{'x': 8388608},26.041,24.681,1.0551,XBLOCK=2048 num_warps=8,XBLOCK=2048 num_warps=8,no
triton_poi_fused_add_0,{'x': 262144},20.0,18.96,1.0549,XBLOCK=512 num_warps=8,XBLOCK=256 num_warps=2,yes
triton_poi_fused_silu_0,{'x': 32768},20.12,19.08,1.0545,XBLOCK=128 num_warps=2,XBLOCK=128 num_warps=1,yes
triton_poi_fused_add_0,{'x': 8388608},29.161,27.68,1.0535,XBLOCK=256 num_warps=2,XBLOCK=256 num_warps=2,no
triton_per_fused_var_5,"{'x': 1, 'r0_': 128}",19.8,18.801,1.0531,XBLOCK=1 num_warps=1,XBLOCK=1 waves_per_eu=2 num_warps=1,yes
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 32, 'r0_': 8192}",24.8,23.561,1.0526,XBLOCK=1 R0_BLOCK=4096 num_warps=8,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 16777216},36.041,34.281,1.0513,XBLOCK=2048 num_warps=8,XBLOCK=2048 num_warps=8,no
triton_poi_fused_add_0,{'x': 65536},19.841,18.88,1.0509,XBLOCK=128 num_warps=1,XBLOCK=1024 num_warps=8,yes
