kernel_name,size_hints,fastest_us,config
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 65536},24.0,XBLOCK=128 num_warps=2
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 1048576},23.241,XBLOCK=1024 num_warps=8
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 262144},25.881,XBLOCK=512 num_warps=8
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 32768},18.44,XBLOCK=1024 num_warps=8
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 4194304},30.921,XBLOCK=2048 num_warps=8
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 1048576},19.84,XBLOCK=256 num_warps=4
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 262144},21.681,XBLOCK=256 num_warps=4
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 32768},18.56,XBLOCK=256 num_warps=2
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 4194304},37.081,XBLOCK=1024 num_warps=8
triton_poi_fused_add_0,{'x': 1048576},19.12,XBLOCK=128 num_warps=2
triton_poi_fused_add_0,{'x': 131072},18.681,XBLOCK=2048 num_warps=8
triton_poi_fused_add_0,{'x': 16384},18.92,XBLOCK=256 num_warps=4
triton_poi_fused_add_0,{'x': 16777216},42.521,XBLOCK=256 num_warps=2
triton_poi_fused_add_0,{'x': 2097152},19.201,XBLOCK=256 num_warps=2
triton_poi_fused_add_0,{'x': 262144},18.96,XBLOCK=256 num_warps=2
triton_poi_fused_add_0,{'x': 32768},18.88,XBLOCK=256 num_warps=4
triton_poi_fused_add_0,{'x': 4096},18.8,XBLOCK=2048 num_warps=8
triton_poi_fused_add_0,{'x': 4194304},23.52,XBLOCK=4096 num_warps=8
triton_poi_fused_add_0,{'x': 512},19.96,XBLOCK=512 num_warps=2
triton_poi_fused_add_0,{'x': 65536},18.88,XBLOCK=1024 num_warps=8
triton_poi_fused_add_0,{'x': 67108864},146.284,XBLOCK=128 num_warps=1
triton_poi_fused_add_0,{'x': 8388608},27.68,XBLOCK=256 num_warps=2
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 1048576},23.121,XBLOCK=256 num_warps=4
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 262144},21.881,XBLOCK=1024 num_warps=8
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 32768},24.761,XBLOCK=256 num_warps=2
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 4194304},28.921,XBLOCK=2048 num_warps=8
triton_poi_fused_add_div_mean_mul_sqrt_sub_var_6,{'x': 1048576},23.28,XBLOCK=1024 num_warps=4
triton_poi_fused_add_div_mean_mul_sqrt_sub_var_6,{'x': 65536},21.401,XBLOCK=128 num_warps=1
triton_poi_fused_add_div_mean_std_sub_3,{'x': 1048576},24.2,XBLOCK=2048 num_warps=8
triton_poi_fused_add_div_mean_std_sub_3,{'x': 16777216},57.201,XBLOCK=2048 num_warps=8
triton_poi_fused_add_div_mean_std_sub_3,{'x': 262144},23.121,XBLOCK=512 num_warps=8
triton_poi_fused_add_div_mean_std_sub_4,{'x': 16777216},54.561,XBLOCK=2048 num_warps=8
triton_poi_fused_add_div_mean_std_sub_4,{'x': 4194304},29.601,XBLOCK=1024 num_warps=4
triton_poi_fused_add_div_mean_std_sub_4,{'x': 8388608},25.961,XBLOCK=4096 num_warps=4
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 1048576},25.841,XBLOCK=256 num_warps=4
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 2097152},22.121,XBLOCK=128 num_warps=2
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 4194304},41.042,XBLOCK=4096 num_warps=8
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 65536},25.641,XBLOCK=128 num_warps=1
triton_poi_fused_add_gelu_mul_0,{'x': 1048576},21.401,XBLOCK=128 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 131072},20.881,XBLOCK=256 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 16384},21.721,XBLOCK=512 num_warps=8
triton_poi_fused_add_gelu_mul_0,{'x': 16777216},71.842,XBLOCK=256 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 2097152},21.76,XBLOCK=128 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 262144},20.601,XBLOCK=64 num_warps=1
triton_poi_fused_add_gelu_mul_0,{'x': 32768},21.321,XBLOCK=512 num_warps=8
triton_poi_fused_add_gelu_mul_0,{'x': 4096},20.36,XBLOCK=512 num_warps=4
triton_poi_fused_add_gelu_mul_0,{'x': 4194304},29.761,XBLOCK=128 num_warps=1
triton_poi_fused_add_gelu_mul_0,{'x': 512},21.161,XBLOCK=512 num_warps=8
triton_poi_fused_add_gelu_mul_0,{'x': 65536},21.481,XBLOCK=256 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 67108864},238.566,XBLOCK=256 num_warps=2
triton_poi_fused_add_gelu_mul_0,{'x': 8388608},38.241,XBLOCK=256 num_warps=2
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 1024}",22.56,XBLOCK=32 YBLOCK=32 num_warps=4
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 16384}",21.481,XBLOCK=64 YBLOCK=32 num_warps=8
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 4096}",23.001,XBLOCK=16 YBLOCK=16 num_warps=4
triton_poi_fused_add_mul_permute_0,"{'y': 16, 'x': 256}",19.12,XBLOCK=128 YBLOCK=4 num_warps=8
triton_poi_fused_add_mul_permute_0,"{'y': 256, 'x': 4096}",19.16,XBLOCK=64 YBLOCK=128 num_warps=8
triton_poi_fused_add_mul_permute_0,"{'y': 256, 'x': 65536}",55.361,XBLOCK=64 YBLOCK=64 num_warps=8
triton_poi_fused_add_mul_permute_0,"{'y': 32, 'x': 1024}",19.441,XBLOCK=64 YBLOCK=16 num_warps=2
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 16384}",36.321,XBLOCK=64 YBLOCK=64 num_warps=8
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 2048}",21.001,XBLOCK=32 YBLOCK=32 num_warps=8
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 4096}",25.121,XBLOCK=128 YBLOCK=64 num_warps=8
triton_poi_fused_add_mul_permute_0,"{'y': 64, 'x': 1024}",21.88,XBLOCK=16 YBLOCK=32 num_warps=8
triton_poi_fused_add_mul_permute_0,"{'y': 64, 'x': 4096}",19.601,XBLOCK=128 YBLOCK=64 num_warps=4
triton_poi_fused_add_mul_transpose_0,"{'y': 1024, 'x': 1024}",19.601,XBLOCK=32 YBLOCK=32 num_warps=8
triton_poi_fused_add_mul_transpose_0,"{'y': 128, 'x': 128}",20.56,XBLOCK=32 YBLOCK=16 num_warps=8
triton_poi_fused_add_mul_transpose_0,"{'y': 2048, 'x': 2048}",28.561,XBLOCK=64 YBLOCK=32 num_warps=8
triton_poi_fused_add_mul_transpose_0,"{'y': 4096, 'x': 4096}",56.522,XBLOCK=64 YBLOCK=32 num_warps=8
triton_poi_fused_add_mul_transpose_0,"{'y': 512, 'x': 512}",19.88,XBLOCK=16 YBLOCK=32 num_warps=8
triton_poi_fused_add_mul_transpose_0,"{'y': 8192, 'x': 2048}",43.481,XBLOCK=64 YBLOCK=64 num_warps=8
triton_poi_fused_add_mul_transpose_0,"{'y': 8192, 'x': 8192}",298.807,XBLOCK=128 YBLOCK=128 num_warps=8
triton_poi_fused_add_relu_0,{'x': 1048576},18.961,XBLOCK=512 num_warps=8
triton_poi_fused_add_relu_0,{'x': 131072},18.68,XBLOCK=128 num_warps=2
triton_poi_fused_add_relu_0,{'x': 16384},18.321,XBLOCK=64 num_warps=1
triton_poi_fused_add_relu_0,{'x': 16777216},42.761,XBLOCK=256 num_warps=2
triton_poi_fused_add_relu_0,{'x': 2097152},19.481,XBLOCK=512 num_warps=4
triton_poi_fused_add_relu_0,{'x': 262144},18.921,XBLOCK=2048 num_warps=8
triton_poi_fused_add_relu_0,{'x': 32768},19.241,XBLOCK=128 num_warps=2
triton_poi_fused_add_relu_0,{'x': 4096},18.72,XBLOCK=256 num_warps=2
triton_poi_fused_add_relu_0,{'x': 4194304},23.4,XBLOCK=4096 num_warps=8
triton_poi_fused_add_relu_0,{'x': 512},18.92,XBLOCK=256 num_warps=2
triton_poi_fused_add_relu_0,{'x': 65536},18.88,XBLOCK=4096 num_warps=8
triton_poi_fused_add_relu_0,{'x': 67108864},146.644,XBLOCK=128 num_warps=1
triton_poi_fused_add_relu_0,{'x': 8388608},27.721,XBLOCK=2048 num_warps=8
triton_poi_fused_gelu_0,{'x': 1048576},20.12,XBLOCK=256 num_warps=2
triton_poi_fused_gelu_0,{'x': 131072},20.441,XBLOCK=128 num_warps=2
triton_poi_fused_gelu_0,{'x': 16384},19.88,XBLOCK=512 num_warps=8
triton_poi_fused_gelu_0,{'x': 16777216},37.681,XBLOCK=2048 num_warps=8
triton_poi_fused_gelu_0,{'x': 2097152},20.44,XBLOCK=512 num_warps=8
triton_poi_fused_gelu_0,{'x': 262144},19.921,XBLOCK=256 num_warps=2
triton_poi_fused_gelu_0,{'x': 32768},19.641,XBLOCK=64 num_warps=1
triton_poi_fused_gelu_0,{'x': 4096},19.84,XBLOCK=512 num_warps=4
triton_poi_fused_gelu_0,{'x': 4194304},24.201,XBLOCK=1024 num_warps=8
triton_poi_fused_gelu_0,{'x': 512},20.281,XBLOCK=256 num_warps=2
triton_poi_fused_gelu_0,{'x': 65536},20.201,XBLOCK=2048 num_warps=8
triton_poi_fused_gelu_0,{'x': 67108864},106.482,XBLOCK=2048 num_warps=8
triton_poi_fused_gelu_0,{'x': 8388608},28.84,XBLOCK=2048 num_warps=8
triton_poi_fused_leaky_relu_0,{'x': 1048576},19.001,XBLOCK=128 num_warps=2
triton_poi_fused_leaky_relu_0,{'x': 131072},19.0,XBLOCK=128 num_warps=2
triton_poi_fused_leaky_relu_0,{'x': 16384},18.8,XBLOCK=256 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 16777216},34.281,XBLOCK=2048 num_warps=8
triton_poi_fused_leaky_relu_0,{'x': 2097152},19.32,XBLOCK=256 num_warps=4
triton_poi_fused_leaky_relu_0,{'x': 262144},18.921,XBLOCK=2048 num_warps=8
triton_poi_fused_leaky_relu_0,{'x': 32768},18.88,XBLOCK=256 num_warps=4
triton_poi_fused_leaky_relu_0,{'x': 4096},18.4,XBLOCK=64 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 4194304},20.36,XBLOCK=2048 num_warps=8
triton_poi_fused_leaky_relu_0,{'x': 512},18.56,XBLOCK=256 num_warps=2
triton_poi_fused_leaky_relu_0,{'x': 65536},18.801,XBLOCK=128 num_warps=1
triton_poi_fused_leaky_relu_0,{'x': 67108864},104.603,XBLOCK=2048 num_warps=8
triton_poi_fused_leaky_relu_0,{'x': 8388608},24.761,XBLOCK=4096 num_warps=8
triton_poi_fused_mul_0,{'x': 1048576},20.44,XBLOCK=128 num_warps=2
triton_poi_fused_mul_0,{'x': 131072},20.481,XBLOCK=128 num_warps=2
triton_poi_fused_mul_0,{'x': 16384},20.281,XBLOCK=128 num_warps=2
triton_poi_fused_mul_0,{'x': 16777216},45.281,XBLOCK=256 num_warps=2
triton_poi_fused_mul_0,{'x': 2097152},20.64,XBLOCK=256 num_warps=2
triton_poi_fused_mul_0,{'x': 262144},20.001,XBLOCK=128 num_warps=2
triton_poi_fused_mul_0,{'x': 32768},20.2,XBLOCK=2048 num_warps=4
triton_poi_fused_mul_0,{'x': 4096},18.801,XBLOCK=128 num_warps=1
triton_poi_fused_mul_0,{'x': 4194304},25.88,XBLOCK=4096 num_warps=8
triton_poi_fused_mul_0,{'x': 512},18.681,XBLOCK=512 num_warps=8
triton_poi_fused_mul_0,{'x': 65536},20.16,XBLOCK=128 num_warps=2
triton_poi_fused_mul_0,{'x': 67108864},147.563,XBLOCK=128 num_warps=1
triton_poi_fused_mul_0,{'x': 8388608},29.401,XBLOCK=256 num_warps=2
triton_poi_fused_mul_relu_0,{'x': 1048576},19.24,XBLOCK=256 num_warps=4
triton_poi_fused_mul_relu_0,{'x': 131072},18.68,XBLOCK=64 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 16384},19.001,XBLOCK=64 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 16777216},34.481,XBLOCK=2048 num_warps=8
triton_poi_fused_mul_relu_0,{'x': 2097152},19.521,XBLOCK=512 num_warps=8
triton_poi_fused_mul_relu_0,{'x': 262144},18.76,XBLOCK=2048 num_warps=8
triton_poi_fused_mul_relu_0,{'x': 32768},18.881,XBLOCK=128 num_warps=1
triton_poi_fused_mul_relu_0,{'x': 4096},18.481,XBLOCK=4096 num_warps=8
triton_poi_fused_mul_relu_0,{'x': 4194304},20.48,XBLOCK=4096 num_warps=8
triton_poi_fused_mul_relu_0,{'x': 512},18.68,XBLOCK=512 num_warps=8
triton_poi_fused_mul_relu_0,{'x': 65536},18.96,XBLOCK=2048 num_warps=8
triton_poi_fused_mul_relu_0,{'x': 67108864},105.923,XBLOCK=2048 num_warps=8
triton_poi_fused_mul_relu_0,{'x': 8388608},24.681,XBLOCK=2048 num_warps=8
triton_poi_fused_relu_sigmoid_0,{'x': 1048576},20.24,XBLOCK=2048 num_warps=8
triton_poi_fused_relu_sigmoid_0,{'x': 131072},20.201,XBLOCK=128 num_warps=2
triton_poi_fused_relu_sigmoid_0,{'x': 16384},20.28,XBLOCK=4096 num_warps=8
triton_poi_fused_relu_sigmoid_0,{'x': 16777216},36.201,XBLOCK=2048 num_warps=8
triton_poi_fused_relu_sigmoid_0,{'x': 2097152},20.76,XBLOCK=512 num_warps=8
triton_poi_fused_relu_sigmoid_0,{'x': 262144},20.0,XBLOCK=1024 num_warps=8
triton_poi_fused_relu_sigmoid_0,{'x': 32768},20.08,XBLOCK=256 num_warps=4
triton_poi_fused_relu_sigmoid_0,{'x': 4096},20.04,XBLOCK=128 num_warps=2
triton_poi_fused_relu_sigmoid_0,{'x': 4194304},23.28,XBLOCK=2048 num_warps=8
triton_poi_fused_relu_sigmoid_0,{'x': 512},19.88,XBLOCK=256 num_warps=1
triton_poi_fused_relu_sigmoid_0,{'x': 65536},20.201,XBLOCK=512 num_warps=8
triton_poi_fused_relu_sigmoid_0,{'x': 67108864},105.123,XBLOCK=2048 num_warps=8
triton_poi_fused_relu_sigmoid_0,{'x': 8388608},27.201,XBLOCK=1024 num_warps=8
triton_poi_fused_silu_0,{'x': 1048576},19.121,XBLOCK=512 num_warps=8
triton_poi_fused_silu_0,{'x': 131072},18.761,XBLOCK=1024 num_warps=8
triton_poi_fused_silu_0,{'x': 16384},18.96,XBLOCK=4096 num_warps=8
triton_poi_fused_silu_0,{'x': 16777216},34.761,XBLOCK=2048 num_warps=8
triton_poi_fused_silu_0,{'x': 2097152},19.401,XBLOCK=256 num_warps=4
triton_poi_fused_silu_0,{'x': 262144},19.08,XBLOCK=512 num_warps=8
triton_poi_fused_silu_0,{'x': 32768},19.08,XBLOCK=128 num_warps=1
triton_poi_fused_silu_0,{'x': 4096},18.841,XBLOCK=4096 num_warps=8
triton_poi_fused_silu_0,{'x': 4194304},21.441,XBLOCK=4096 num_warps=8
triton_poi_fused_silu_0,{'x': 512},19.84,XBLOCK=256 num_warps=1
triton_poi_fused_silu_0,{'x': 65536},19.12,XBLOCK=512 num_warps=8
triton_poi_fused_silu_0,{'x': 67108864},104.682,XBLOCK=2048 num_warps=8
triton_poi_fused_silu_0,{'x': 8388608},24.8,XBLOCK=2048 num_warps=8
triton_poi_fused_tanh_0,{'x': 1048576},20.36,XBLOCK=128 num_warps=2
triton_poi_fused_tanh_0,{'x': 131072},19.921,XBLOCK=1024 num_warps=8
triton_poi_fused_tanh_0,{'x': 16384},19.92,XBLOCK=2048 num_warps=4
triton_poi_fused_tanh_0,{'x': 16777216},37.361,XBLOCK=1024 num_warps=4
triton_poi_fused_tanh_0,{'x': 2097152},20.6,XBLOCK=512 num_warps=8
triton_poi_fused_tanh_0,{'x': 262144},19.64,XBLOCK=512 num_warps=8
triton_poi_fused_tanh_0,{'x': 32768},19.88,XBLOCK=512 num_warps=4
triton_poi_fused_tanh_0,{'x': 4096},19.721,XBLOCK=256 num_warps=2
triton_poi_fused_tanh_0,{'x': 4194304},23.44,XBLOCK=512 num_warps=4
triton_poi_fused_tanh_0,{'x': 512},19.681,XBLOCK=512 num_warps=1
triton_poi_fused_tanh_0,{'x': 65536},20.081,XBLOCK=256 num_warps=2
triton_poi_fused_tanh_0,{'x': 67108864},105.083,XBLOCK=2048 num_warps=8
triton_poi_fused_tanh_0,{'x': 8388608},27.921,XBLOCK=2048 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 128, 'r0_': 8192}",45.921,XBLOCK=2 R0_BLOCK=2048 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 32, 'r0_': 8192}",30.761,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 4, 'r0_': 8192}",31.04,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 8, 'r0_': 8192}",32.801,XBLOCK=1 R0_BLOCK=4096 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 128, 'r0_': 8192}",42.001,XBLOCK=2 R0_BLOCK=2048 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 32, 'r0_': 8192}",30.441,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 4, 'r0_': 8192}",25.921,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 512, 'r0_': 8192}",49.761,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=4
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 128, 'r0_': 8192}",27.681,XBLOCK=2 R0_BLOCK=2048 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 32, 'r0_': 8192}",19.44,XBLOCK=1 R0_BLOCK=8192 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 4, 'r0_': 8192}",21.561,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=8
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 512, 'r0_': 8192}",23.681,XBLOCK=1 R0_BLOCK=8192 num_warps=4
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 128, 'r0_': 8192}",21.56,XBLOCK=2 R0_BLOCK=4096 num_warps=8
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 2048, 'r0_': 2048}",32.881,XBLOCK=1 R0_BLOCK=2048 num_warps=4
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 8, 'r0_': 8192}",19.08,XBLOCK=1 R0_BLOCK=8192 num_warps=8
triton_red_fused_add_div_max_mul_0,"{'x': 128, 'r0_': 8192}",19.401,XBLOCK=2 R0_BLOCK=2048 num_warps=8
triton_red_fused_add_div_max_mul_0,"{'x': 32, 'r0_': 8192}",18.561,XBLOCK=1 R0_BLOCK=4096 num_warps=4
triton_red_fused_add_div_max_mul_0,"{'x': 4, 'r0_': 8192}",20.281,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=8
triton_red_fused_add_div_max_mul_0,"{'x': 512, 'r0_': 8192}",24.081,XBLOCK=2 R0_BLOCK=2048 waves_per_eu=2 num_warps=4
triton_red_fused_add_div_max_mul_0,"{'x': 8, 'r0_': 8192}",18.481,XBLOCK=1 R0_BLOCK=4096 num_warps=8
triton_red_fused_add_div_mean_mul_var_4,"{'x': 128, 'r0_': 8192}",23.8,XBLOCK=2 R0_BLOCK=4096 num_warps=8
triton_red_fused_add_div_mean_mul_var_4,"{'x': 8, 'r0_': 8192}",20.72,XBLOCK=1 R0_BLOCK=2048 num_warps=4
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 128, 'r0_': 8192}",29.28,XBLOCK=2 R0_BLOCK=2048 num_warps=8
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 2048, 'r0_': 8192}",93.283,XBLOCK=1 R0_BLOCK=4096 num_warps=8
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 32, 'r0_': 8192}",23.561,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=8
triton_red_fused_mean_1,"{'x': 1, 'r0_': 2048}",20.32,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_mean_2,"{'x': 1, 'r0_': 2048}",18.321,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8
triton_red_fused_mean_std_1,"{'x': 1024, 'r0_': 8192}",28.081,XBLOCK=2 R0_BLOCK=4096 num_warps=4
triton_red_fused_mean_std_1,"{'x': 2048, 'r0_': 8192}",32.641,XBLOCK=2 R0_BLOCK=4096 num_warps=4
triton_red_fused_mean_std_1,"{'x': 512, 'r0_': 8192}",21.6,XBLOCK=2 R0_BLOCK=4096 num_warps=4
triton_red_fused_std_2,"{'x': 1, 'r0_': 2048}",19.921,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=4
triton_red_fused_std_3,"{'x': 1, 'r0_': 2048}",18.36,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8
triton_red_fused_std_3,"{'x': 128, 'r0_': 8192}",22.601,XBLOCK=2 R0_BLOCK=2048 num_warps=8
triton_red_fused_std_3,"{'x': 32, 'r0_': 8192}",20.52,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=4
triton_red_fused_std_3,"{'x': 4, 'r0_': 8192}",19.88,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=4
triton_red_fused_std_3,"{'x': 512, 'r0_': 8192}",23.08,XBLOCK=1 R0_BLOCK=8192 num_warps=4
triton_red_fused_var_5,"{'x': 128, 'r0_': 8192}",22.72,XBLOCK=2 R0_BLOCK=2048 num_warps=8
triton_red_fused_var_5,"{'x': 32, 'r0_': 8192}",18.401,XBLOCK=1 R0_BLOCK=8192 num_warps=8
triton_red_fused_var_5,"{'x': 4, 'r0_': 8192}",20.4,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=4
triton_red_fused_var_5,"{'x': 512, 'r0_': 8192}",20.96,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=4
