kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_poi_fused_add_mul_permute_0,"{'y': 64, 'x': 4096}",7.6,6.961,1.0918,XBLOCK=32 YBLOCK=32 num_warps=4,XBLOCK=32 YBLOCK=8 num_warps=4,yes
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 1048576},12.12,11.12,1.0899,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=4,yes
triton_red_fused_var_5,"{'x': 4, 'r0_': 8192}",6.681,6.16,1.0846,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=4,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 65536},9.92,9.16,1.083,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=64 num_warps=1,yes
triton_poi_fused_add_gelu_mul_0,{'x': 32768},6.881,6.4,1.0752,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=4096 num_warps=8,yes
triton_poi_fused_add_0,{'x': 4194304},9.96,9.28,1.0733,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=4096 num_warps=1,yes
triton_per_fused_std_3,"{'x': 1, 'r0_': 512}",7.12,6.64,1.0723,XBLOCK=1 num_warps=2,XBLOCK=1 waves_per_eu=2 num_warps=2,yes
triton_poi_fused_add_mul_permute_0,"{'y': 32, 'x': 1024}",8.08,7.56,1.0688,XBLOCK=256 YBLOCK=16 num_warps=4,XBLOCK=256 YBLOCK=4 num_warps=2,yes
triton_poi_fused_relu_sigmoid_0,{'x': 131072},6.56,6.16,1.0649,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=2,yes
triton_red_fused_std_3,"{'x': 128, 'r0_': 8192}",7.88,7.4,1.0649,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=1024 num_warps=8,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 8192, 'x': 8192}",219.806,207.126,1.0612,XBLOCK=32 YBLOCK=512 num_warps=4,XBLOCK=128 YBLOCK=128 num_warps=8,yes
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 4096}",8.321,7.881,1.0558,XBLOCK=16 YBLOCK=256 num_warps=4,XBLOCK=32 YBLOCK=16 num_warps=8,yes
triton_red_fused_mean_std_1,"{'x': 512, 'r0_': 8192}",9.36,8.88,1.0541,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 65536},6.48,6.16,1.0519,XBLOCK=512 num_warps=2,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_tanh_0,{'x': 262144},6.68,6.36,1.0503,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 2048, 'x': 2048}",13.56,12.92,1.0495,XBLOCK=64 YBLOCK=64 num_warps=4,XBLOCK=64 YBLOCK=32 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 4194304},15.44,14.76,1.0461,XBLOCK=1024 num_warps=4,XBLOCK=256 num_warps=2,yes
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 512, 'r0_': 8192}",10.48,10.04,1.0438,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=8192 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 1048576},6.88,6.6,1.0424,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=128 num_warps=1,yes
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 2048, 'r0_': 8192}",78.203,75.282,1.0388,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=2 R0_BLOCK=1024 num_warps=4,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 262144},9.84,9.48,1.038,XBLOCK=4096 num_warps=4,XBLOCK=4096 num_warps=4,no
triton_poi_fused_leaky_relu_0,{'x': 32768},6.56,6.32,1.038,XBLOCK=256 num_warps=1,XBLOCK=2048 num_warps=1,yes
triton_poi_fused_relu_sigmoid_0,{'x': 16384},6.56,6.32,1.038,XBLOCK=128 num_warps=2,XBLOCK=1024 num_warps=2,yes
triton_poi_fused_relu_sigmoid_0,{'x': 8388608},12.04,11.6,1.0379,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_red_fused_var_5,"{'x': 32, 'r0_': 8192}",6.681,6.44,1.0374,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=8192 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 67108864},136.884,132.123,1.036,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=128 num_warps=1,yes
triton_poi_fused_add_0,{'x': 67108864},137.124,132.444,1.0353,XBLOCK=512 num_warps=4,XBLOCK=128 num_warps=1,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 8192, 'x': 2048}",26.08,25.201,1.0349,XBLOCK=64 YBLOCK=64 num_warps=4,XBLOCK=128 YBLOCK=64 num_warps=8,yes
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 128, 'r0_': 8192}",11.001,10.64,1.0339,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 16777216},57.361,55.521,1.0331,XBLOCK=512 num_warps=4,XBLOCK=256 num_warps=1,yes
triton_red_fused_var_5,"{'x': 128, 'r0_': 8192}",7.72,7.48,1.0321,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 4194304},23.32,22.6,1.0319,XBLOCK=4096 num_warps=4,XBLOCK=128 num_warps=2,yes
triton_poi_fused_add_0,{'x': 262144},6.521,6.32,1.0318,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=2,yes
triton_poi_fused_mul_relu_0,{'x': 32768},6.6,6.4,1.0312,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=2048 num_warps=2,yes
triton_poi_fused_mul_0,{'x': 67108864},136.244,132.164,1.0309,XBLOCK=512 num_warps=4,XBLOCK=128 num_warps=1,yes
triton_poi_fused_add_gelu_mul_0,{'x': 8388608},22.84,22.2,1.0288,XBLOCK=1024 num_warps=4,XBLOCK=128 num_warps=2,yes
triton_poi_fused_leaky_relu_0,{'x': 4194304},7.72,7.521,1.0265,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=1,yes
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 4194304},14.36,14.001,1.0256,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=4,yes
triton_per_fused_add_div_max_mul_1,"{'x': 1, 'r0_': 128}",6.48,6.32,1.0253,XBLOCK=1 num_warps=1,XBLOCK=1 num_warps=2,yes
triton_per_fused_std_3,"{'x': 1, 'r0_': 1024}",6.52,6.36,1.0252,XBLOCK=1 num_warps=2,XBLOCK=1 waves_per_eu=2 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 16777216},22.76,22.201,1.0252,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=4,yes
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 1024}",8.2,8.0,1.025,XBLOCK=1024 YBLOCK=1 num_warps=4,XBLOCK=128 YBLOCK=32 num_warps=4,yes
triton_poi_fused_add_relu_0,{'x': 65536},6.6,6.44,1.0248,XBLOCK=4096 num_warps=4,XBLOCK=256 num_warps=1,yes
triton_red_fused_std_3,"{'x': 32, 'r0_': 8192}",6.841,6.68,1.0241,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=8192 waves_per_eu=2 num_warps=4,yes
triton_poi_fused_add_relu_0,{'x': 4194304},9.8,9.6,1.0208,XBLOCK=4096 num_warps=4,XBLOCK=4096 num_warps=4,no
triton_poi_fused_leaky_relu_0,{'x': 4096},6.44,6.32,1.019,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=1,yes
triton_poi_fused_add_relu_0,{'x': 16777216},30.241,29.681,1.0189,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=2,yes
triton_poi_fused_gelu_0,{'x': 4096},6.521,6.4,1.0189,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=128 num_warps=2,yes
triton_poi_fused_add_relu_0,{'x': 32768},6.52,6.4,1.0187,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=4,yes
triton_poi_fused_add_relu_0,{'x': 512},6.52,6.4,1.0187,XBLOCK=256 num_warps=1,XBLOCK=512 num_warps=1,yes
triton_poi_fused_silu_0,{'x': 32768},6.52,6.401,1.0186,XBLOCK=256 num_warps=1,XBLOCK=512 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 4096},6.56,6.441,1.0185,XBLOCK=4096 waves_per_eu=2 num_warps=4,XBLOCK=1024 num_warps=1,yes
triton_red_fused_add_div_mean_mul_var_4,"{'x': 128, 'r0_': 8192}",8.8,8.64,1.0185,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=4096 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 65536},6.64,6.52,1.0184,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 32768},6.64,6.52,1.0184,XBLOCK=4096 num_warps=4,XBLOCK=128 num_warps=1,yes
triton_poi_fused_mul_0,{'x': 512},6.64,6.52,1.0184,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=2,yes
triton_poi_fused_mul_relu_0,{'x': 262144},6.64,6.52,1.0184,XBLOCK=4096 num_warps=4,XBLOCK=2048 num_warps=2,yes
triton_poi_fused_relu_sigmoid_0,{'x': 262144},6.64,6.52,1.0184,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=128 num_warps=1,yes
triton_red_fused_add_div_exp_mul_sub_sum_2,"{'x': 8, 'r0_': 8192}",6.72,6.6,1.0182,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=4096 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 131072},6.76,6.64,1.0181,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=4,yes
triton_poi_fused_add_0,{'x': 1048576},6.881,6.76,1.0179,XBLOCK=1024 num_warps=4,XBLOCK=2048 num_warps=4,yes
triton_poi_fused_add_relu_0,{'x': 2097152},7.0,6.881,1.0173,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 8388608},11.76,11.56,1.0173,XBLOCK=1024 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 8388608},14.92,14.681,1.0163,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=1,yes
triton_poi_fused_leaky_relu_0,{'x': 67108864},91.163,89.723,1.016,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=1,yes
triton_poi_fused_add_mul_permute_0,"{'y': 512, 'x': 16384}",22.28,21.961,1.0145,XBLOCK=32 YBLOCK=32 num_warps=4,XBLOCK=128 YBLOCK=128 num_warps=4,yes
triton_poi_fused_silu_0,{'x': 4194304},8.481,8.36,1.0145,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=4,no
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 128, 'r0_': 8192}",18.24,18.001,1.0133,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 16777216},21.441,21.161,1.0132,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=2,yes
triton_poi_fused_add_relu_0,{'x': 4096},6.36,6.28,1.0127,XBLOCK=128 num_warps=2,XBLOCK=2048 num_warps=2,yes
triton_red_fused_mean_1,"{'x': 1, 'r0_': 2048}",6.44,6.36,1.0126,XBLOCK=1 R0_BLOCK=64 num_warps=1,XBLOCK=1 R0_BLOCK=1024 waves_per_eu=2 num_warps=1,yes
triton_per_fused_add_div_exp_mean_mul_sub_4,"{'x': 1, 'r0_': 128}",6.48,6.4,1.0125,XBLOCK=1 num_warps=1,XBLOCK=1 waves_per_eu=2 num_warps=1,yes
triton_poi_fused_tanh_0,{'x': 4096},6.48,6.4,1.0125,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_mul_relu_0,{'x': 4096},6.52,6.44,1.0124,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=1,yes
triton_poi_fused_mul_0,{'x': 4096},6.52,6.441,1.0123,XBLOCK=128 num_warps=2,XBLOCK=512 num_warps=1,yes
triton_poi_fused_mul_0,{'x': 65536},6.641,6.561,1.0122,XBLOCK=256 num_warps=4,XBLOCK=512 num_warps=1,yes
triton_poi_fused_leaky_relu_0,{'x': 262144},6.68,6.6,1.0121,XBLOCK=4096 num_warps=4,XBLOCK=4096 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 131072},6.761,6.68,1.0121,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 16384},6.72,6.64,1.012,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=1,yes
triton_poi_fused_mul_relu_0,{'x': 131072},6.72,6.64,1.012,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=2048 num_warps=1,yes
triton_poi_fused_relu_sigmoid_0,{'x': 2097152},7.041,6.96,1.0116,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 2097152},7.04,6.96,1.0115,XBLOCK=512 num_warps=4,XBLOCK=128 num_warps=1,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 4194304},14.16,14.0,1.0114,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 2097152},7.08,7.0,1.0114,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_mul_relu_0,{'x': 16777216},21.441,21.2,1.0114,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=2,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 4096, 'x': 4096}",43.641,43.162,1.0111,XBLOCK=128 YBLOCK=32 num_warps=4,XBLOCK=32 YBLOCK=32 num_warps=4,yes
triton_poi_fused_mul_relu_0,{'x': 67108864},91.202,90.242,1.0106,XBLOCK=1024 num_warps=4,XBLOCK=256 num_warps=1,yes
triton_poi_fused_add_div_mean_std_sub_4,{'x': 8388608},11.88,11.76,1.0102,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 4194304},7.84,7.761,1.0102,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=512 num_warps=2,yes
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 128, 'r0_': 8192}",16.441,16.28,1.0099,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8,yes
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 128, 'r0_': 8192}",8.44,8.36,1.0096,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=4096 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 8388608},12.72,12.6,1.0095,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 16777216},21.921,21.72,1.0093,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=1,yes
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 32, 'r0_': 8192}",14.56,14.44,1.0083,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 8388608},10.84,10.76,1.0074,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=2,yes
triton_poi_fused_relu_sigmoid_0,{'x': 16777216},21.88,21.72,1.0074,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=2,yes
triton_poi_fused_tanh_0,{'x': 8388608},12.16,12.08,1.0066,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=4,yes
triton_poi_fused_add_gelu_mul_0,{'x': 67108864},224.366,222.926,1.0065,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 512},6.441,6.4,1.0064,XBLOCK=512 waves_per_eu=2 num_warps=2,XBLOCK=512 num_warps=4,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 128, 'x': 128}",6.56,6.52,1.0061,XBLOCK=32 YBLOCK=128 num_warps=4,XBLOCK=32 YBLOCK=16 num_warps=1,yes
triton_poi_fused_add_relu_0,{'x': 131072},6.6,6.56,1.0061,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 1048576},6.76,6.72,1.006,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 1048576},6.76,6.72,1.006,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=4096 num_warps=4,yes
triton_red_fused_add_div_max_mul_0,"{'x': 4, 'r0_': 8192}",6.68,6.64,1.006,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=2048 num_warps=8,no
triton_red_fused_std_3,"{'x': 4, 'r0_': 8192}",7.001,6.96,1.0059,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_add_0,{'x': 8388608},14.681,14.6,1.0055,XBLOCK=4096 num_warps=4,XBLOCK=256 num_warps=1,yes
triton_red_fused_add_div_mean_mul_var_4,"{'x': 8, 'r0_': 8192}",8.04,8.0,1.005,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=2048 num_warps=4,yes
triton_red_fused_add_gelu_mean_mul_std_0,"{'x': 32, 'r0_': 8192}",10.36,10.32,1.0039,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 16777216},22.201,22.12,1.0037,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=4,yes
triton_poi_fused_mul_0,{'x': 16777216},30.001,29.921,1.0027,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=2,yes
triton_poi_fused_relu_sigmoid_0,{'x': 67108864},89.522,89.283,1.0027,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 512, 'r0_': 8192}",25.401,25.36,1.0016,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=1024 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 67108864},89.363,89.242,1.0014,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_div_mean_std_sub_4,{'x': 16777216},41.681,41.641,1.001,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 32768},6.601,6.6,1.0002,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=4,yes
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 32, 'r0_': 8192}",17.201,17.2,1.0001,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=2048 waves_per_eu=2 num_warps=8,yes
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 8, 'r0_': 8192}",17.001,17.0,1.0001,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=1 R0_BLOCK=2048 num_warps=8,no
triton_per_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 1, 'r0_': 128}",6.6,6.6,1.0,XBLOCK=1 num_warps=1,XBLOCK=1 waves_per_eu=2 num_warps=1,yes
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 32768},6.6,6.6,1.0,XBLOCK=256 num_warps=1,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 512},6.64,6.64,1.0,XBLOCK=512 waves_per_eu=2 num_warps=2,XBLOCK=512 num_warps=1,yes
triton_poi_fused_add_mul_permute_0,"{'y': 16, 'x': 256}",6.72,6.72,1.0,XBLOCK=256 YBLOCK=16 num_warps=4,XBLOCK=32 YBLOCK=8 num_warps=1,yes
