kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_per_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 1, 'r0_': 128}",60.641,18.2,3.3319,XBLOCK=1 num_warps=2,R0_BLOCK=dyn num_warps=1,yes
triton_red_fused_std_3,"{'x': 128, 'r0_': 8192}",48.521,20.36,2.3832,XBLOCK=8 R0_BLOCK=512 num_warps=4,R0_BLOCK=4096 num_warps=8,yes
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 4, 'r0_': 8192}",59.122,26.360000000000003,2.2429,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 waves_per_eu=2 num_warps=8,yes
triton_red_fused_std_3,"{'x': 512, 'r0_': 8192}",33.481,21.2,1.5793,XBLOCK=8 R0_BLOCK=512 num_warps=4,XBLOCK=2 R0_BLOCK=4096 num_warps=8,yes
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 2097152},24.601,18.96,1.2975,XBLOCK=512 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_red_fused_add_div_exp_mean_mul_sub_3,"{'x': 512, 'r0_': 8192}",27.12,22.56,1.2021,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=8,yes
triton_red_fused_mean_std_1,"{'x': 512, 'r0_': 8192}",24.641,21.080000000000002,1.1689,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=4,yes
triton_red_fused_std_3,"{'x': 32, 'r0_': 8192}",21.561,18.56,1.1617,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=4096 num_warps=4,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 1048576},23.841,20.56,1.1596,XBLOCK=512 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_red_fused_var_5,"{'x': 128, 'r0_': 8192}",23.481,20.32,1.1556,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=4096 waves_per_eu=2 num_warps=8,yes
triton_red_fused_add_div_max_mul_0,"{'x': 4, 'r0_': 8192}",20.961,18.4,1.1392,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=2048 waves_per_eu=2 num_warps=4,yes
triton_red_fused_mean_std_1,"{'x': 2048, 'r0_': 8192}",37.721,33.120999999999995,1.1389,XBLOCK=1 R0_BLOCK=2048 num_warps=8,XBLOCK=2 R0_BLOCK=4096 num_warps=4,yes
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 4, 'r0_': 8192}",34.601,30.401,1.1382,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 waves_per_eu=2 num_warps=8,yes
