kernel_name,size_hints,chosen_us,config,n_spills
triton_per_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 1, 'r0_': 128}",18.24,R0_BLOCK=dyn waves_per_eu=2 num_warps=1,0
triton_per_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_2,"{'x': 1, 'r0_': 128}",18.32,R0_BLOCK=dyn waves_per_eu=2 num_warps=2,0
triton_per_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_2,"{'x': 1, 'r0_': 512}",17.921,R0_BLOCK=dyn waves_per_eu=2 num_warps=2,0
triton_per_fused_add_div_exp_mean_mul_sub_4,"{'x': 1, 'r0_': 128}",18.32,R0_BLOCK=dyn num_warps=2,0
triton_per_fused_add_div_exp_mean_mul_sub_4,"{'x': 1, 'r0_': 512}",18.561,R0_BLOCK=dyn num_warps=4,0
triton_per_fused_add_div_exp_mul_sub_sum_2,"{'x': 1024, 'r0_': 1024}",19.32,R0_BLOCK=dyn waves_per_eu=2 num_warps=2,0
triton_per_fused_add_div_exp_mul_sub_sum_2,"{'x': 512, 'r0_': 512}",18.761,R0_BLOCK=dyn waves_per_eu=2 num_warps=4,0
triton_per_fused_add_div_max_mul_1,"{'x': 1, 'r0_': 128}",18.44,R0_BLOCK=dyn waves_per_eu=2 num_warps=2,0
triton_per_fused_add_div_max_mul_1,"{'x': 1, 'r0_': 512}",18.681,R0_BLOCK=dyn waves_per_eu=2 num_warps=4,0
triton_per_fused_exp_sub_sum_3,"{'x': 1, 'r0_': 128}",18.441,R0_BLOCK=dyn waves_per_eu=2 num_warps=1,0
triton_per_fused_mean_1,"{'x': 1, 'r0_': 128}",18.281,R0_BLOCK=dyn waves_per_eu=2 num_warps=1,0
triton_per_fused_mean_2,"{'x': 1, 'r0_': 1024}",18.44,R0_BLOCK=dyn waves_per_eu=2 num_warps=4,0
triton_per_fused_mean_2,"{'x': 1, 'r0_': 512}",18.24,R0_BLOCK=dyn waves_per_eu=2 num_warps=2,0
triton_per_fused_std_2,"{'x': 1, 'r0_': 128}",18.56,R0_BLOCK=dyn num_warps=2,0
triton_per_fused_std_3,"{'x': 1, 'r0_': 1024}",18.641000000000002,R0_BLOCK=dyn waves_per_eu=2 num_warps=2,0
triton_per_fused_std_3,"{'x': 1, 'r0_': 512}",18.360000000000003,R0_BLOCK=dyn num_warps=4,0
triton_per_fused_std_4,"{'x': 1, 'r0_': 128}",18.681,R0_BLOCK=dyn waves_per_eu=2 num_warps=2,0
triton_per_fused_std_4,"{'x': 1, 'r0_': 512}",18.64,R0_BLOCK=dyn waves_per_eu=2 num_warps=4,0
triton_per_fused_var_5,"{'x': 1, 'r0_': 128}",18.561,R0_BLOCK=dyn num_warps=1,0
triton_per_fused_var_6,"{'x': 1, 'r0_': 128}",18.641000000000002,R0_BLOCK=dyn num_warps=1,0
triton_per_fused_var_6,"{'x': 1, 'r0_': 512}",18.56,R0_BLOCK=dyn num_warps=2,0
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 1048576},23.08,XBLOCK=4096 num_warps=8,0
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 262144},21.761,XBLOCK=256 num_warps=2,0
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 32768},21.68,XBLOCK=512 num_warps=1,0
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 65536},21.680999999999997,XBLOCK=512 num_warps=1,0
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 1048576},20.961000000000002,XBLOCK=1024 num_warps=8,0
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 262144},18.96,XBLOCK=1024 num_warps=8,0
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 32768},18.961,XBLOCK=256 num_warps=2,0
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 4194304},27.52,XBLOCK=2048 num_warps=8,0
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 1048576},20.961000000000002,XBLOCK=1024 num_warps=8,0
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 262144},18.96,XBLOCK=1024 num_warps=8,0
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 32768},19.16,XBLOCK=512 num_warps=4,0
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 4194304},34.601,XBLOCK=512 num_warps=4,0
triton_poi_fused_add_0,{'x': 1048576},18.84,XBLOCK=1024 num_warps=8,0
triton_poi_fused_add_0,{'x': 131072},18.4,XBLOCK=2048 num_warps=4,0
triton_poi_fused_add_0,{'x': 16384},18.601,XBLOCK=256 num_warps=4,0
triton_poi_fused_add_0,{'x': 16777216},42.401,XBLOCK=1024 num_warps=4,0
triton_poi_fused_add_0,{'x': 2097152},18.921,XBLOCK=1024 num_warps=8,0
triton_poi_fused_add_0,{'x': 262144},18.48,XBLOCK=2048 num_warps=4,0
triton_poi_fused_add_0,{'x': 32768},18.761,XBLOCK=256 num_warps=4,0
triton_poi_fused_add_0,{'x': 4096},18.360000000000003,XBLOCK=512 num_warps=8,0
triton_poi_fused_add_0,{'x': 4194304},22.64,XBLOCK=4096 num_warps=4,0
triton_poi_fused_add_0,{'x': 512},18.241,XBLOCK=512 num_warps=8,0
triton_poi_fused_add_0,{'x': 65536},18.360000000000003,XBLOCK=512 num_warps=1,0
triton_poi_fused_add_0,{'x': 67108864},148.844,XBLOCK=256 num_warps=2,0
triton_poi_fused_add_0,{'x': 8388608},27.561,XBLOCK=4096 num_warps=8,0
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 1048576},22.641000000000002,XBLOCK=256 num_warps=2,0
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 262144},22.16,XBLOCK=256 num_warps=2,0
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 32768},21.76,XBLOCK=1024 num_warps=2,0
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 4194304},28.320999999999998,XBLOCK=2048 num_warps=4,0
