kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_poi_fused_add_relu_0,{'x': 131072},18.92,18.96,0.9979,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 512},19.04,19.08,0.9979,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=2,yes
triton_poi_fused_leaky_relu_0,{'x': 262144},18.881,18.919999999999998,0.9979,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 2097152},19.321,19.361,0.9979,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=4,yes
triton_poi_fused_mul_0,{'x': 65536},18.961,19.001,0.9979,XBLOCK=256 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_per_fused_mean_1,"{'x': 1, 'r0_': 128}",18.521,18.561,0.9978,XBLOCK=1 num_warps=1,R0_BLOCK=dyn num_warps=1,yes
triton_poi_fused_add_relu_0,{'x': 16384},18.96,19.001,0.9978,XBLOCK=128 num_warps=2,XBLOCK=256 num_warps=4,yes
triton_poi_fused_add_gelu_mul_0,{'x': 67108864},240.126,240.726,0.9975,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_add_div_mean_std_sub_4,{'x': 16777216},55.922,56.080999999999996,0.9972,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=4,no
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 128, 'r0_': 8192}",29.2,29.32,0.9959,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 32768},18.681,18.759999999999998,0.9958,XBLOCK=256 num_warps=1,XBLOCK=512 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 16384},18.721,18.8,0.9958,XBLOCK=4096 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_red_fused_std_2,"{'x': 1, 'r0_': 2048}",18.441,18.521,0.9957,XBLOCK=1 R0_BLOCK=64 num_warps=1,R0_BLOCK=2048 num_warps=4,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 128, 'x': 128}",19.56,19.68,0.9939,XBLOCK=128 YBLOCK=2 num_warps=1,XBLOCK=64 YBLOCK=2 num_warps=2,yes
triton_poi_fused_mul_relu_0,{'x': 2097152},19.441,19.560000000000002,0.9939,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 262144},19.001,19.12,0.9938,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 1048576},19.121,19.241,0.9938,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_mul_0,{'x': 131072},18.961,19.081,0.9937,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 262144},18.841,18.961,0.9937,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 262144},18.881,19.040000000000003,0.9916,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 32768},19.0,19.16,0.9916,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=4,yes
triton_poi_fused_leaky_relu_0,{'x': 65536},19.0,19.161,0.9916,XBLOCK=256 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 131072},18.881,19.040000000000003,0.9916,XBLOCK=4096 num_warps=4,XBLOCK=128 num_warps=2,yes
triton_poi_fused_silu_0,{'x': 1048576},19.08,19.241,0.9916,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 65536},18.84,19.0,0.9916,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=128 num_warps=2,yes
triton_poi_fused_add_0,{'x': 262144},18.84,19.001,0.9915,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 65536},18.64,18.8,0.9915,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=128 num_warps=2,yes
triton_red_fused_mean_1,"{'x': 1, 'r0_': 2048}",18.72,18.881,0.9915,XBLOCK=1 R0_BLOCK=8 num_warps=1,R0_BLOCK=2048 num_warps=4,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 32768},22.841,23.081,0.9896,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=2,yes
triton_poi_fused_add_gelu_mul_0,{'x': 1048576},19.08,19.281,0.9896,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_gelu_0,{'x': 1048576},19.12,19.321,0.9896,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 131072},18.88,19.081,0.9895,XBLOCK=1024 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_poi_fused_silu_0,{'x': 262144},18.84,19.041,0.9894,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 4096},18.84,19.041,0.9894,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=128 num_warps=2,yes
triton_poi_fused_relu_sigmoid_0,{'x': 16777216},34.641,35.041000000000004,0.9886,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=2,yes
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_tanh_0,"{'x': 8, 'r0_': 8192}",30.201,30.561,0.9882,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 2097152},19.281,19.521,0.9877,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_add_0,{'x': 1048576},19.0,19.24,0.9875,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_per_fused_std_4,"{'x': 1, 'r0_': 128}",18.801,19.040000000000003,0.9874,XBLOCK=1 num_warps=1,R0_BLOCK=dyn num_warps=1,yes
triton_poi_fused_gelu_0,{'x': 512},18.801,19.040000000000003,0.9874,XBLOCK=512 waves_per_eu=2 num_warps=2,XBLOCK=128 num_warps=2,yes
triton_poi_fused_add_relu_0,{'x': 65536},18.68,18.919999999999998,0.9873,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 262144},18.641,18.881,0.9873,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 4194304},21.28,21.56,0.987,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 4096, 'x': 4096}",59.882,60.721,0.9862,XBLOCK=256 YBLOCK=16 num_warps=4,XBLOCK=64 YBLOCK=64 num_warps=4,yes
triton_per_fused_std_2,"{'x': 1, 'r0_': 128}",18.641,18.919999999999998,0.9853,XBLOCK=1 num_warps=2,R0_BLOCK=dyn num_warps=1,yes
triton_poi_fused_mul_relu_0,{'x': 65536},18.801,19.081,0.9853,XBLOCK=512 num_warps=2,XBLOCK=512 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 16777216},34.601,35.161,0.9841,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=2,yes
triton_poi_fused_add_0,{'x': 2097152},19.161,19.48,0.9836,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_red_fused_std_3,"{'x': 32, 'r0_': 8192}",18.921,19.24,0.9834,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 16384},18.84,19.16,0.9833,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=4,yes
triton_per_fused_std_4,"{'x': 1, 'r0_': 512}",18.681,19.001,0.9832,XBLOCK=1 num_warps=4,R0_BLOCK=dyn num_warps=4,yes
triton_poi_fused_add_relu_0,{'x': 262144},18.76,19.08,0.9832,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 4096},18.641,18.96,0.9832,XBLOCK=128 num_warps=2,XBLOCK=128 num_warps=2,no
triton_poi_fused_leaky_relu_0,{'x': 512},18.68,19.0,0.9832,XBLOCK=512 waves_per_eu=1 num_warps=8,XBLOCK=128 num_warps=2,yes
triton_poi_fused_leaky_relu_0,{'x': 4096},18.601,18.921,0.9831,XBLOCK=4096 waves_per_eu=2 num_warps=4,XBLOCK=128 num_warps=2,yes
triton_poi_fused_relu_sigmoid_0,{'x': 4096},18.6,18.919999999999998,0.9831,XBLOCK=128 num_warps=2,XBLOCK=128 num_warps=2,no
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 4194304},36.241,36.881,0.9826,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_add_div_exp_mean_mul_sqrt_sub_var_7,{'x': 262144},23.201,23.64,0.9814,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 65536},19.0,19.36,0.9814,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=4,yes
triton_poi_fused_add_0,{'x': 4096},18.321,18.68,0.9808,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=2,yes
triton_poi_fused_add_0,{'x': 512},18.24,18.601,0.9806,XBLOCK=512 waves_per_eu=2 num_warps=2,XBLOCK=128 num_warps=2,yes
triton_poi_fused_silu_0,{'x': 67108864},104.243,106.322,0.9804,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=2,yes
triton_poi_fused_relu_sigmoid_0,{'x': 16384},18.921,19.32,0.9793,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=128 num_warps=2,yes
triton_poi_fused_leaky_relu_0,{'x': 32768},18.641,19.041,0.979,XBLOCK=128 num_warps=2,XBLOCK=512 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 4096},18.64,19.041,0.9789,XBLOCK=128 num_warps=2,XBLOCK=128 num_warps=2,no
triton_red_fused_std_3,"{'x': 1, 'r0_': 2048}",18.4,18.8,0.9787,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=2048 num_warps=4,yes
triton_poi_fused_add_div_mul_relu_silu_sqrt_sub_0,{'x': 4194304},38.441,39.321000000000005,0.9776,XBLOCK=4096 num_warps=4,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 2097152},19.24,19.681,0.9776,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 1048576},18.961,19.401000000000003,0.9773,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_relu_sigmoid_0,{'x': 32768},18.76,19.2,0.9771,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=128 num_warps=2,yes
triton_poi_fused_leaky_relu_0,{'x': 4194304},20.161,20.641,0.9767,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=4,yes
triton_poi_fused_silu_0,{'x': 512},18.68,19.16,0.9749,XBLOCK=512 waves_per_eu=2 num_warps=2,XBLOCK=128 num_warps=2,yes
triton_poi_fused_mul_relu_0,{'x': 262144},18.6,19.08,0.9748,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 4194304},21.36,21.921,0.9744,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_leaky_relu_0,{'x': 131072},19.001,19.52,0.9734,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_add_0,{'x': 16384},18.8,19.321,0.973,XBLOCK=128 num_warps=2,XBLOCK=256 num_warps=4,yes
triton_poi_fused_add_relu_0,{'x': 32768},18.721,19.241,0.973,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_3,{'x': 1048576},24.161,24.840999999999998,0.9726,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 262144},18.361,18.880000000000003,0.9725,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 67108864},103.363,106.283,0.9725,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=2,yes
triton_poi_fused_add_0,{'x': 65536},18.32,18.841,0.9723,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 8388608},24.761,25.48,0.9718,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=2,yes
triton_poi_fused_add_gelu_mul_0,{'x': 512},18.92,19.48,0.9713,XBLOCK=512 waves_per_eu=2 num_warps=2,XBLOCK=128 num_warps=2,yes
triton_poi_fused_mul_relu_0,{'x': 4194304},20.161,20.76,0.9711,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=4,yes
triton_poi_fused_tanh_0,{'x': 2097152},18.921,19.52,0.9693,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_add_div_mean_std_sub_3,{'x': 16777216},55.242,57.001000000000005,0.9691,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 1048576},18.641,19.24,0.9689,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 1048576},18.64,19.241,0.9688,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_red_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_1,"{'x': 32, 'r0_': 8192}",27.321,28.2,0.9688,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=8,yes
triton_red_fused_add_div_max_mul_0,"{'x': 128, 'r0_': 8192}",18.56,19.16,0.9687,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 67108864},105.682,109.163,0.9681,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=4,yes
triton_poi_fused_leaky_relu_0,{'x': 1048576},18.561,19.201,0.9667,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_red_fused_std_3,"{'x': 4, 'r0_': 8192}",19.561,20.241,0.9664,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=8192 num_warps=8,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 4194304},29.601,30.641000000000002,0.9661,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=4,no
triton_poi_fused_silu_0,{'x': 4194304},20.28,21.0,0.9657,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=2,yes
triton_poi_fused_silu_0,{'x': 32768},18.641,19.321,0.9648,XBLOCK=128 num_warps=2,XBLOCK=128 num_warps=2,no
triton_poi_fused_relu_sigmoid_0,{'x': 4194304},20.561,21.320999999999998,0.9644,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=2,yes
triton_poi_fused_add_relu_0,{'x': 16777216},42.842,44.562,0.9614,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_silu_0,{'x': 16384},18.92,19.68,0.9614,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=128 num_warps=2,yes
triton_per_fused_add_div_max_mul_1,"{'x': 1, 'r0_': 128}",17.88,18.601,0.9612,XBLOCK=1 num_warps=2,R0_BLOCK=dyn num_warps=1,yes
triton_poi_fused_mul_relu_0,{'x': 131072},18.721,19.480999999999998,0.961,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=8,yes
